central_bank_code,target_family,target_indicator_key,target_indicator,feature_indicator_key,feature_indicator,feature_category,observations,same_category,lag_score,correlation_score,pca_score,selected_lag,selection_reason,selection_score
RBA,unemployment,unemployment_rate,Unemployment Rate,cpi_headline_yoy,Headline CPI (YoY),Inflation,29,False,0.0,0.7566200019470932,0.271121537222668,1,"correlated_with_target,pca_driver",0.3039042311675282
RBA,unemployment,unemployment_rate,Unemployment Rate,employment_change,Employment Change,Labor,76,True,0.0,0.0405075071568252,0.2340182163305727,1,"correlated_with_target,pca_driver,same_macro_theme",0.29225498459663346
RBA,unemployment,unemployment_rate,Unemployment Rate,private_sector_credit_mom,Private Sector Credit (MoM),Growth,73,False,0.0,0.5518679199405822,0.1629897447250588,1,"correlated_with_target,pca_driver",0.28125883769093346
RBA,unemployment,unemployment_rate,Unemployment Rate,part_time_employment_change,Part-Time Employment Change,Labor,76,True,0.0,0.0153731336881644,0.2046614993990505,1,"correlated_with_target,pca_driver,same_macro_theme",0.28031116501630693
RBA,unemployment,unemployment_rate,Unemployment Rate,ai_group_manufacturing_index,Ai Group Manufacturing Index,Growth,70,False,0.0,0.4819309750373471,0.2863480543502006,1,"correlated_with_target,pca_driver",0.2750315006637342
RBA,unemployment,unemployment_rate,Unemployment Rate,full_time_employment_change,Full-Time Employment Change,Labor,76,True,0.0,0.0959775556535361,0.0,1,"correlated_with_target,same_macro_theme",0.27379326669606086
RBA,unemployment,unemployment_rate,Unemployment Rate,westpac_consumer_confidence_index,Westpac Consumer Confidence Index,Sentiment,76,False,0.0,0.4435083084328839,0.2206072915074419,1,"correlated_with_target,pca_driver",0.26114358625598144
RBNZ,inflation,cpi_headline_yoy,Headline CPI (YoY),cpi_headline_qoq,Headline CPI (QoQ),Inflation,26,True,0.0,0.7537695100699836,0.3694991761884383,1,"correlated_with_target,pca_driver,same_macro_theme",0.46405572944926077
RBNZ,inflation,cpi_headline_yoy,Headline CPI (YoY),labour_cost_index_qoq,Labour Cost Index (QoQ),Labor,25,False,0.0,0.8167562375805425,0.3532126742276502,1,"correlated_with_target,pca_driver",0.32925877240831025
RBNZ,inflation,cpi_headline_yoy,Headline CPI (YoY),unemployment_rate,Unemployment Rate,Labor,25,False,0.0,0.8028052560714168,0.3784887413353238,1,"correlated_with_target,pca_driver",0.3288648880217236
RBNZ,inflation,cpi_headline_yoy,Headline CPI (YoY),labour_cost_index_yoy,Labour Cost Index (YoY),Labor,25,False,0.0,0.7304714542246333,0.3190101702958986,1,"correlated_with_target,pca_driver",0.2982429618117748
RBNZ,inflation,cpi_headline_yoy,Headline CPI (YoY),participation_rate,Labor Force Participation Rate,Labor,25,False,0.0,0.6948368285605813,0.3646882570921226,1,"correlated_with_target,pca_driver",0.29440428713199274
RBNZ,inflation,cpi_headline_yoy,Headline CPI (YoY),imports,Imports,Growth,76,False,0.0,0.4439285602399812,0.3937952279188587,1,"correlated_with_target,pca_driver",0.2872478522598232
RBNZ,inflation,cpi_headline_yoy,Headline CPI (YoY),balance_of_trade,Balance of Trade,Growth,76,False,0.0,0.5016265424346941,0.227155757833053,1,"correlated_with_target,pca_driver",0.27956132640536613
RBNZ,inflation,cpi_headline_yoy,Headline CPI (YoY),business_confidence,Business Confidence,Growth,75,False,0.0,0.4364723632856751,0.3009365416206782,1,"correlated_with_target,pca_driver",0.2698321902288042
RBNZ,inflation,cpi_headline_yoy,Headline CPI (YoY),consumer_price_index,Consumer Price Index,Inflation,12,True,0.0,0.0,0.3604406265014578,1,"pca_driver,same_macro_theme",0.21906609397521865
RBNZ,inflation,cpi_headline_yoy,Headline CPI (YoY),exports,Exports,Growth,76,False,0.0,0.2027802560678837,0.3726955334793356,1,"correlated_with_target,pca_driver",0.21173840684226544
RBNZ,inflation,cpi_headline_yoy,Headline CPI (YoY),employment_change_qoq,Employment Change (QoQ),Labor,22,False,0.0,0.3685392856319189,0.4463998715192522,1,"correlated_with_target,pca_driver",0.20502176641746347
RBNZ,inflation,cpi_headline_yoy,Headline CPI (YoY),credit_card_spending_yoy,Credit Card Spending (YoY),Growth,63,False,0.0,0.1512554405291493,0.2952980474629851,1,"correlated_with_target,pca_driver",0.16842133927819256
RBNZ,inflation,cpi_headline_yoy,Headline CPI (YoY),capacity_utilization,Capacity Utilization,Growth,26,False,0.0,0.0740578518915702,0.4462103334839835,1,"correlated_with_target,pca_driver",0.12164890559006858
RBNZ,inflation,cpi_headline_yoy,Headline CPI (YoY),global_dairy_trade_price_index,Global Dairy Trade Price Index,Growth,56,False,0.0,0.0,0.1624050115323243,1,pca_driver,0.09436075172984865
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,imports,Imports,Growth,76,True,0.0,0.4426326118949759,0.3937952279188587,1,"correlated_with_target,pca_driver,same_macro_theme",0.43685906775632155
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,business_confidence,Business Confidence,Growth,75,True,0.0,0.2241500482102976,0.3009365416206782,1,"correlated_with_target,pca_driver,same_macro_theme",0.35613549570619096
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,exports,Exports,Growth,76,True,0.0,0.1436245786643188,0.3726955334793356,1,"correlated_with_target,pca_driver,same_macro_theme",0.34399170362119597
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,capacity_utilization,Capacity Utilization,Growth,26,True,0.0,0.1950784443909204,0.4462103334839835,1,"correlated_with_target,pca_driver,same_macro_theme",0.30795508333987365
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,credit_card_spending_yoy,Credit Card Spending (YoY),Growth,63,True,0.0,0.0989416778009734,0.2952980474629851,1,"correlated_with_target,pca_driver,same_macro_theme",0.30272721045973977
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,cpi_headline_qoq,Headline CPI (QoQ),Inflation,26,False,0.0,0.5318914281850583,0.3694991761884383,1,"correlated_with_target,pca_driver",0.24749230488378324
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,global_dairy_trade_price_index,Global Dairy Trade Price Index,Growth,56,True,0.0,0.0,0.1624050115323243,1,"pca_driver,same_macro_theme",0.2443607517298486
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,cpi_headline_yoy,Headline CPI (YoY),Inflation,26,False,0.0,0.5016265424346941,0.3671195894021882,1,"correlated_with_target,pca_driver",0.23805590114073644
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,unemployment_rate,Unemployment Rate,Labor,25,False,0.0,0.3855502559835965,0.3784887413353238,1,"correlated_with_target,pca_driver",0.2036883879953775
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,labour_cost_index_qoq,Labour Cost Index (QoQ),Labor,25,False,0.0,0.3635101976668166,0.3532126742276502,1,"correlated_with_target,pca_driver",0.1932849604341925
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,participation_rate,Labor Force Participation Rate,Labor,25,False,0.0,0.3496590234342466,0.3646882570921226,1,"correlated_with_target,pca_driver",0.19085094559409235
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,employment_change_qoq,Employment Change (QoQ),Labor,22,False,0.0,0.2286933358516832,0.4463998715192522,1,"correlated_with_target,pca_driver",0.16306798148339277
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,labour_cost_index_yoy,Labour Cost Index (YoY),Labor,25,False,0.0,0.2697638501061361,0.3190101702958986,1,"correlated_with_target,pca_driver",0.16003068057622563
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,milk_auctions,Milk Auctions,Growth,6,True,0.0,0.0,0.0,1,same_macro_theme,0.1575
RBNZ,unemployment,unemployment_rate,Unemployment Rate,labour_cost_index_yoy,Labour Cost Index (YoY),Labor,25,True,0.8845453405334797,0.5618950314583145,0.3190101702958986,6,"lag_relationship,correlated_with_target,pca_driver,same_macro_theme",0.795715438221945
RBNZ,unemployment,unemployment_rate,Unemployment Rate,labour_cost_index_qoq,Labour Cost Index (QoQ),Labor,25,True,0.6842476815614248,0.635992059626657,0.3532126742276502,6,"lag_relationship,correlated_with_target,pca_driver,same_macro_theme",0.7329409757247857
RBNZ,unemployment,unemployment_rate,Unemployment Rate,employment_change_qoq,Employment Change (QoQ),Labor,22,True,0.0,0.4452251228706811,0.4463998715192522,1,"correlated_with_target,pca_driver,same_macro_theme",0.3780275175890922
RBNZ,unemployment,unemployment_rate,Unemployment Rate,participation_rate,Labor Force Participation Rate,Labor,25,True,0.0,0.4684967333555565,0.3646882570921226,1,"correlated_with_target,pca_driver,same_macro_theme",0.37650225857048536
RBNZ,unemployment,unemployment_rate,Unemployment Rate,business_confidence,Business Confidence,Growth,75,False,0.0,0.7168948289757997,0.3009365416206782,1,"correlated_with_target,pca_driver",0.35395892993584166
RBNZ,unemployment,unemployment_rate,Unemployment Rate,cpi_headline_yoy,Headline CPI (YoY),Inflation,26,False,0.0,0.8028052560714168,0.3671195894021882,1,"correlated_with_target,pca_driver",0.3284095152317532
RBNZ,unemployment,unemployment_rate,Unemployment Rate,cpi_headline_qoq,Headline CPI (QoQ),Inflation,26,False,0.0,0.6072164139069234,0.3694991761884383,1,"correlated_with_target,pca_driver",0.2700898006003427
RBNZ,unemployment,unemployment_rate,Unemployment Rate,imports,Imports,Growth,76,False,0.0,0.3367947736920074,0.3937952279188587,1,"correlated_with_target,pca_driver",0.25510771629543105
RBNZ,unemployment,unemployment_rate,Unemployment Rate,balance_of_trade,Balance of Trade,Growth,76,False,0.0,0.3855502559835965,0.227155757833053,1,"correlated_with_target,pca_driver",0.24473844047003687
RBNZ,unemployment,unemployment_rate,Unemployment Rate,credit_card_spending_yoy,Credit Card Spending (YoY),Growth,63,False,0.0,0.2439275930098098,0.2952980474629851,1,"correlated_with_target,pca_driver",0.19622298502239072
RBNZ,unemployment,unemployment_rate,Unemployment Rate,exports,Exports,Growth,76,False,0.0,0.1369344705770749,0.3726955334793356,1,"correlated_with_target,pca_driver",0.1919846711950228
RBNZ,unemployment,unemployment_rate,Unemployment Rate,capacity_utilization,Capacity Utilization,Growth,26,False,0.0,0.268662303666904,0.4462103334839835,1,"correlated_with_target,pca_driver",0.18003024112266872
RBNZ,unemployment,unemployment_rate,Unemployment Rate,global_dairy_trade_price_index,Global Dairy Trade Price Index,Growth,56,False,0.0,0.0,0.1624050115323243,1,pca_driver,0.09436075172984865
RBNZ,unemployment,unemployment_rate,Unemployment Rate,consumer_price_index,Consumer Price Index,Inflation,12,False,0.0,0.0,0.3604406265014578,1,pca_driver,0.06906609397521868
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),producer_import_prices_yoy,Producer & Import Prices (YoY),Inflation,76,True,0.8922059181365025,0.7384398451502653,0.3653700866721592,6,"lag_relationship,correlated_with_target,pca_driver,same_macro_theme",0.9228301297073296
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),cpi_headline_mom,Headline CPI (MoM),Inflation,57,True,0.4971311716003107,0.4341751580670432,0.3152657194908059,2,"lag_relationship,correlated_with_target,pca_driver,same_macro_theme",0.6225014325638737
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),producer_import_prices_mom,Producer & Import Prices (MoM),Inflation,68,True,0.4558123093590993,0.2062433139956537,0.526690470992808,6,"lag_relationship,correlated_with_target,pca_driver,same_macro_theme",0.580992104059212
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),unemployment_rate,Unemployment Rate,Labor,76,False,0.0,0.8688063720500115,0.4832177752201831,1,"correlated_with_target,pca_driver",0.42812457789803093
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),economic_sentiment_index,Economic Sentiment Index,Sentiment,74,False,0.0,0.6797386383444549,0.4509574005699118,1,"correlated_with_target,pca_driver",0.3640652015888233
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),retail_sales_mom,Retail Sales (MoM),Growth,76,False,0.0,0.0470181725375298,0.7011432682807085,1,"correlated_with_target,pca_driver",0.21427694200336522
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),retail_sales_yoy,Retail Sales (YoY),Growth,74,False,0.0,0.1053793070274566,0.5032961671292822,1,"correlated_with_target,pca_driver",0.1996082171776293
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),balance_of_trade,Balance of Trade,Growth,76,False,0.0,0.1949800490985233,0.2539915897582966,1,"correlated_with_target,pca_driver",0.19159275319330146
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),consumer_confidence,Consumer Confidence,Sentiment,43,False,0.0,0.1679856014046991,0.3980104573305943,1,"correlated_with_target,pca_driver",0.16384724902099887
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),gdp_qoq,GDP (QoQ),Growth,23,False,0.0,0.1140874000769434,0.3555178139913145,1,"correlated_with_target,pca_driver",0.11630389212178019
SNB,inflation,cpi_headline_yoy,Headline CPI (YoY),m3_money_supply,M3 Money Supply,Monetary Policy,5,False,0.0,0.0,0.0,1,coverage,0.00625
SNB,gdp_growth,gdp_qoq,GDP (QoQ),retail_sales_mom,Retail Sales (MoM),Growth,76,True,0.6521957993945069,0.6521957993945072,0.7011432682807085,0,"lag_relationship,correlated_with_target,pca_driver,same_macro_theme",0.8393183397879865
SNB,gdp_growth,gdp_qoq,GDP (QoQ),retail_sales_yoy,Retail Sales (YoY),Growth,74,True,0.520159873243844,0.5201598732438439,0.5032961671292822,0,"lag_relationship,correlated_with_target,pca_driver,same_macro_theme",0.7081143300022753
SNB,gdp_growth,gdp_qoq,GDP (QoQ),balance_of_trade,Balance of Trade,Growth,76,True,0.5904439366006616,0.206122595327893,0.2539915897582966,3,"lag_relationship,correlated_with_target,pca_driver,same_macro_theme",0.6106352885324101
SNB,gdp_growth,gdp_qoq,GDP (QoQ),producer_import_prices_mom,Producer & Import Prices (MoM),Inflation,68,False,0.0,0.5048248378160436,0.526690470992808,1,"correlated_with_target,pca_driver",0.31545102199373426
SNB,gdp_growth,gdp_qoq,GDP (QoQ),economic_sentiment_index,Economic Sentiment Index,Sentiment,74,False,0.0,0.1718371525330044,0.4509574005699118,1,"correlated_with_target,pca_driver",0.2116947558453881
SNB,gdp_growth,gdp_qoq,GDP (QoQ),cpi_headline_yoy,Headline CPI (YoY),Inflation,74,False,0.0,0.1140874000769434,0.5163344998946099,1,"correlated_with_target,pca_driver",0.20417639500727452
SNB,gdp_growth,gdp_qoq,GDP (QoQ),consumer_confidence,Consumer Confidence,Sentiment,43,False,0.0,0.2865745387815737,0.3980104573305943,1,"correlated_with_target,pca_driver",0.19942393023406124
SNB,gdp_growth,gdp_qoq,GDP (QoQ),producer_import_prices_yoy,Producer & Import Prices (YoY),Inflation,76,False,0.0,0.1390818582985076,0.3653700866721592,1,"correlated_with_target,pca_driver",0.19153007049037615
SNB,gdp_growth,gdp_qoq,GDP (QoQ),cpi_headline_mom,Headline CPI (MoM),Inflation,57,False,0.0,0.2301463404485213,0.3152657194908059,1,"correlated_with_target,pca_driver",0.18758376005817728
SNB,gdp_growth,gdp_qoq,GDP (QoQ),unemployment_rate,Unemployment Rate,Labor,76,False,0.0,0.0536691680934682,0.4832177752201831,1,"correlated_with_target,pca_driver",0.18358341671106793
SNB,gdp_growth,gdp_qoq,GDP (QoQ),m3_money_supply,M3 Money Supply,Monetary Policy,5,False,0.0,0.0,0.0,1,coverage,0.00625
SNB,unemployment,unemployment_rate,Unemployment Rate,cpi_headline_yoy,Headline CPI (YoY),Inflation,74,False,0.0,0.8688063720500115,0.5163344998946099,1,"correlated_with_target,pca_driver",0.43059208659919496
SNB,unemployment,unemployment_rate,Unemployment Rate,economic_sentiment_index,Economic Sentiment Index,Sentiment,74,False,0.0,0.7101480721424649,0.4509574005699118,1,"correlated_with_target,pca_driver",0.37318803172822623
SNB,unemployment,unemployment_rate,Unemployment Rate,producer_import_prices_yoy,Producer & Import Prices (YoY),Inflation,76,False,0.0,0.4803760835696359,0.3653700866721592,1,"correlated_with_target,pca_driver",0.29391833807171464
SNB,unemployment,unemployment_rate,Unemployment Rate,retail_sales_yoy,Retail Sales (YoY),Growth,74,False,0.0,0.2206290455923489,0.5032961671292822,1,"correlated_with_target,pca_driver",0.234183138747097
SNB,unemployment,unemployment_rate,Unemployment Rate,retail_sales_mom,Retail Sales (MoM),Growth,76,False,0.0,0.0595728782013325,0.7011432682807085,1,"correlated_with_target,pca_driver",0.21804335370250602
SNB,unemployment,unemployment_rate,Unemployment Rate,consumer_confidence,Consumer Confidence,Sentiment,43,False,0.0,0.2784177624178715,0.3980104573305943,1,"correlated_with_target,pca_driver",0.19697689732495058
SNB,unemployment,unemployment_rate,Unemployment Rate,balance_of_trade,Balance of Trade,Growth,76,False,0.0,0.1822563791055376,0.2539915897582966,1,"correlated_with_target,pca_driver",0.18777565219540576
SNB,unemployment,unemployment_rate,Unemployment Rate,cpi_headline_mom,Headline CPI (MoM),Inflation,57,False,0.0,0.1929855203942076,0.3152657194908059,1,"correlated_with_target,pca_driver",0.17643551404188318
SNB,unemployment,unemployment_rate,Unemployment Rate,producer_import_prices_mom,Producer & Import Prices (MoM),Inflation,68,False,0.0,0.0134880447255678,0.526690470992808,1,"correlated_with_target,pca_driver",0.16804998406659155
SNB,unemployment,unemployment_rate,Unemployment Rate,gdp_qoq,GDP (QoQ),Growth,23,False,0.0,0.0536691680934682,0.3555178139913145,1,"correlated_with_target,pca_driver",0.09817842252673764
SNB,unemployment,unemployment_rate,Unemployment Rate,m3_money_supply,M3 Money Supply,Monetary Policy,5,False,0.0,0.0,0.0,1,coverage,0.00625
