central_bank_code,target_family,target_indicator_key,target_indicator,model,feature,importance
ECB,unemployment,unemployment_rate,Unemployment Rate,ridge,core_cpi_yoy_lag3,0.015661912758657994
ECB,unemployment,unemployment_rate,Unemployment Rate,ridge,gdp_qoq_ma6,0.015552710331956005
ECB,unemployment,unemployment_rate,Unemployment Rate,ridge,target_ma3,0.01518650472851389
ECB,unemployment,unemployment_rate,Unemployment Rate,ridge,manufacturing_pmi_lag6,0.014565530704199275
ECB,unemployment,unemployment_rate,Unemployment Rate,ridge,composite_pmi_lag6,0.014454639922213257
ECB,unemployment,unemployment_rate,Unemployment Rate,ridge,consumer_inflation_expectation_lag6,0.014073373692521313
ECB,unemployment,unemployment_rate,Unemployment Rate,ridge,consumer_confidence_lag1,0.01357971795917244
ECB,unemployment,unemployment_rate,Unemployment Rate,ridge,core_cpi_yoy_lag1,0.013018822763082876
ECB,unemployment,unemployment_rate,Unemployment Rate,ridge,target_lag1,0.012480235410549243
ECB,unemployment,unemployment_rate,Unemployment Rate,ridge,manufacturing_pmi_ma6,0.012264328074167581
ECB,unemployment,unemployment_rate,Unemployment Rate,ridge,cpi_headline_mom_ma6,0.011384425045043224
ECB,unemployment,unemployment_rate,Unemployment Rate,ridge,cpi_headline_yoy_ma6,0.011326330727611675
ECB,unemployment,unemployment_rate,Unemployment Rate,ridge,core_cpi_yoy_lag6,0.010971704362725654
ECB,unemployment,unemployment_rate,Unemployment Rate,ridge,construction_output_yoy_lag6,0.010260592182407833
ECB,unemployment,unemployment_rate,Unemployment Rate,ridge,composite_pmi_ma6,0.00936329480120264
ECB,unemployment,unemployment_rate,Unemployment Rate,ridge,construction_output_yoy_lag3,0.00894948883889478
ECB,unemployment,unemployment_rate,Unemployment Rate,ridge,consumer_inflation_expectation_lag1,0.007824655729323629
ECB,unemployment,unemployment_rate,Unemployment Rate,ridge,zew_economic_sentiment_lag3,0.007760327603889441
ECB,unemployment,unemployment_rate,Unemployment Rate,ridge,zew_economic_sentiment_ma3,0.007698945732731861
ECB,unemployment,unemployment_rate,Unemployment Rate,ridge,composite_pmi_lag3,0.007585113790534692
ECB,unemployment,unemployment_rate,Unemployment Rate,ridge,consumer_inflation_expectation_ma6,0.007433425586554155
ECB,unemployment,unemployment_rate,Unemployment Rate,ridge,gdp_qoq_lag6,0.0073222336760617
ECB,unemployment,unemployment_rate,Unemployment Rate,ridge,cpi_headline_yoy_ma3,0.007176733069340766
ECB,unemployment,unemployment_rate,Unemployment Rate,ridge,cpi_headline_mom_ma3,0.006789722161111622
ECB,unemployment,unemployment_rate,Unemployment Rate,ridge,composite_pmi_ma3,0.006695351380587209
ECB,unemployment,unemployment_rate,Unemployment Rate,ridge,zew_economic_sentiment_ma6,0.006447866050347257
ECB,unemployment,unemployment_rate,Unemployment Rate,ridge,cpi_headline_mom_lag6,0.0064362912470486726
ECB,unemployment,unemployment_rate,Unemployment Rate,ridge,cpi_headline_yoy_lag1,0.00629038158308915
ECB,unemployment,unemployment_rate,Unemployment Rate,ridge,construction_output_mom_lag1,0.005871467486685298
ECB,unemployment,unemployment_rate,Unemployment Rate,ridge,construction_output_mom_ma6,0.00577368981617463
ECB,unemployment,unemployment_rate,Unemployment Rate,ridge,construction_output_mom_ma3,0.005773689816174612
ECB,unemployment,unemployment_rate,Unemployment Rate,ridge,consumer_inflation_expectation_lag3,0.005737884349254188
ECB,unemployment,unemployment_rate,Unemployment Rate,ridge,gdp_qoq_lag3,0.005378164215612348
ECB,unemployment,unemployment_rate,Unemployment Rate,ridge,consumer_confidence_ma3,0.005361835379327799
ECB,unemployment,unemployment_rate,Unemployment Rate,ridge,manufacturing_pmi_lag1,0.0052813385870857385
ECB,unemployment,unemployment_rate,Unemployment Rate,ridge,composite_pmi_lag1,0.005236047445552024
ECB,unemployment,unemployment_rate,Unemployment Rate,ridge,zew_economic_sentiment_lag6,0.004797073689593241
ECB,unemployment,unemployment_rate,Unemployment Rate,ridge,cpi_headline_mom_lag1,0.004534145871050692
ECB,unemployment,unemployment_rate,Unemployment Rate,ridge,economic_sentiment_lag6,0.004120996338781699
ECB,unemployment,unemployment_rate,Unemployment Rate,ridge,gdp_qoq_lag1,0.003447821390676797
ECB,unemployment,unemployment_rate,Unemployment Rate,ridge,consumer_confidence_lag6,0.002556716666661406
ECB,unemployment,unemployment_rate,Unemployment Rate,ridge,consumer_inflation_expectation_ma3,0.0015583881783345192
ECB,unemployment,unemployment_rate,Unemployment Rate,ridge,construction_output_yoy_lag1,0.00033523036091888695
ECB,unemployment,unemployment_rate,Unemployment Rate,ridge,construction_output_yoy_ma6,0.00024590471945259935
ECB,unemployment,unemployment_rate,Unemployment Rate,ridge,cpi_headline_mom_lag3,7.701180506002725e-05
ECB,unemployment,unemployment_rate,Unemployment Rate,ridge,construction_output_mom_lag3,0.0
ECB,unemployment,unemployment_rate,Unemployment Rate,ridge,construction_output_mom_lag6,0.0
ECB,unemployment,unemployment_rate,Unemployment Rate,ridge,new_car_sales_yoy_lag1,0.0
ECB,unemployment,unemployment_rate,Unemployment Rate,ridge,new_car_sales_yoy_lag3,0.0
ECB,unemployment,unemployment_rate,Unemployment Rate,ridge,new_car_sales_yoy_lag6,0.0
ECB,unemployment,unemployment_rate,Unemployment Rate,ridge,new_car_sales_yoy_ma3,0.0
ECB,unemployment,unemployment_rate,Unemployment Rate,ridge,new_car_sales_yoy_ma6,0.0
ECB,unemployment,unemployment_rate,Unemployment Rate,random_forest,target_current,0.6593456617729727
ECB,unemployment,unemployment_rate,Unemployment Rate,random_forest,target_lag1,0.05156644760936049
ECB,unemployment,unemployment_rate,Unemployment Rate,random_forest,cpi_headline_yoy_ma3,0.040083342545771915
ECB,unemployment,unemployment_rate,Unemployment Rate,random_forest,core_cpi_yoy_lag1,0.03872037806811425
ECB,unemployment,unemployment_rate,Unemployment Rate,random_forest,economic_sentiment_ma6,0.03427541109270649
ECB,unemployment,unemployment_rate,Unemployment Rate,random_forest,cpi_headline_yoy_lag1,0.02261729741908748
ECB,unemployment,unemployment_rate,Unemployment Rate,random_forest,economic_sentiment_ma3,0.019849800940508297
ECB,unemployment,unemployment_rate,Unemployment Rate,random_forest,cpi_headline_yoy_lag3,0.018576014880959557
ECB,unemployment,unemployment_rate,Unemployment Rate,random_forest,cpi_headline_yoy_ma6,0.01844163624830053
ECB,unemployment,unemployment_rate,Unemployment Rate,random_forest,target_ma3,0.01794157678200935
ECB,unemployment,unemployment_rate,Unemployment Rate,random_forest,core_cpi_yoy_ma6,0.013241668396154427
ECB,unemployment,unemployment_rate,Unemployment Rate,random_forest,core_cpi_yoy_ma3,0.005228780951852012
ECB,unemployment,unemployment_rate,Unemployment Rate,random_forest,economic_sentiment_lag3,0.0047938581613695954
ECB,unemployment,unemployment_rate,Unemployment Rate,random_forest,economic_sentiment_lag1,0.004364689651665168
ECB,unemployment,unemployment_rate,Unemployment Rate,random_forest,cpi_headline_mom_ma3,0.0035959618823978496
ECB,unemployment,unemployment_rate,Unemployment Rate,random_forest,construction_output_yoy_ma3,0.0035393361465136425
ECB,unemployment,unemployment_rate,Unemployment Rate,random_forest,gdp_qoq_lag6,0.003529534687895901
ECB,unemployment,unemployment_rate,Unemployment Rate,random_forest,consumer_confidence_lag1,0.003483994391998228
ECB,unemployment,unemployment_rate,Unemployment Rate,random_forest,construction_output_yoy_lag3,0.003129477230977399
ECB,unemployment,unemployment_rate,Unemployment Rate,random_forest,consumer_confidence_ma6,0.0028795610324341145
ECB,unemployment,unemployment_rate,Unemployment Rate,random_forest,construction_output_yoy_ma6,0.002776570714499621
ECB,unemployment,unemployment_rate,Unemployment Rate,random_forest,core_cpi_yoy_lag1_x_core_cpi_yoy_lag3,0.002224860438212511
ECB,unemployment,unemployment_rate,Unemployment Rate,random_forest,consumer_inflation_expectation_lag1,0.0018101894367722293
ECB,unemployment,unemployment_rate,Unemployment Rate,random_forest,core_cpi_yoy_lag6,0.0017075444600406428
ECB,unemployment,unemployment_rate,Unemployment Rate,random_forest,cpi_headline_mom_ma6,0.0015843328046370251
ECB,unemployment,unemployment_rate,Unemployment Rate,random_forest,consumer_confidence_ma3,0.0013175297109794676
ECB,unemployment,unemployment_rate,Unemployment Rate,random_forest,consumer_confidence_lag3,0.0013131921988889473
ECB,unemployment,unemployment_rate,Unemployment Rate,random_forest,zew_economic_sentiment_ma6,0.0012919183074713795
ECB,unemployment,unemployment_rate,Unemployment Rate,random_forest,cpi_index_ma6,0.0012242208871822548
ECB,unemployment,unemployment_rate,Unemployment Rate,random_forest,manufacturing_pmi_lag6,0.0011901853103221882
ECB,unemployment,unemployment_rate,Unemployment Rate,random_forest,cpi_index_ma3,0.00114146489765712
ECB,unemployment,unemployment_rate,Unemployment Rate,random_forest,manufacturing_pmi_ma6,0.0008857594909957809
ECB,unemployment,unemployment_rate,Unemployment Rate,random_forest,cpi_headline_yoy_lag6,0.0008605615129490233
ECB,unemployment,unemployment_rate,Unemployment Rate,random_forest,construction_output_yoy_lag1,0.0008437900229847986
ECB,unemployment,unemployment_rate,Unemployment Rate,random_forest,consumer_inflation_expectation_lag6,0.0008242558742702051
ECB,unemployment,unemployment_rate,Unemployment Rate,random_forest,manufacturing_pmi_lag1,0.0008019118373594316
ECB,unemployment,unemployment_rate,Unemployment Rate,random_forest,core_cpi_yoy_lag3,0.0007780663704899577
ECB,unemployment,unemployment_rate,Unemployment Rate,random_forest,gdp_qoq_ma3,0.0007734758697877985
ECB,unemployment,unemployment_rate,Unemployment Rate,random_forest,manufacturing_pmi_ma3,0.0007696123840744352
ECB,unemployment,unemployment_rate,Unemployment Rate,random_forest,consumer_inflation_expectation_ma6,0.0006200815431991218
ECB,unemployment,unemployment_rate,Unemployment Rate,random_forest,gdp_qoq_ma6,0.0005982032865972574
ECB,unemployment,unemployment_rate,Unemployment Rate,random_forest,economic_sentiment_lag6,0.0005916030138513666
ECB,unemployment,unemployment_rate,Unemployment Rate,random_forest,zew_economic_sentiment_ma3,0.000505091028831549
ECB,unemployment,unemployment_rate,Unemployment Rate,random_forest,consumer_confidence_lag6,0.00043655505992391217
ECB,unemployment,unemployment_rate,Unemployment Rate,random_forest,cpi_index_lag1,0.00042801939653381904
ECB,unemployment,unemployment_rate,Unemployment Rate,random_forest,zew_economic_sentiment_lag1,0.0004254585697624744
ECB,unemployment,unemployment_rate,Unemployment Rate,random_forest,zew_economic_sentiment_lag3,0.00041152272223402855
ECB,unemployment,unemployment_rate,Unemployment Rate,random_forest,consumer_inflation_expectation_lag3,0.0003913432683656522
ECB,unemployment,unemployment_rate,Unemployment Rate,random_forest,cpi_headline_mom_lag6,0.0003710105114359931
ECB,unemployment,unemployment_rate,Unemployment Rate,random_forest,construction_output_yoy_lag6,0.00033729229849269367
ECB,unemployment,unemployment_rate,Unemployment Rate,random_forest,zew_economic_sentiment_lag6,0.00031549053765038377
ECB,unemployment,unemployment_rate,Unemployment Rate,random_forest,manufacturing_pmi_lag3,0.0002552097226535717
ECB,unemployment,unemployment_rate,Unemployment Rate,random_forest,cpi_headline_mom_lag3,0.00020286058174740632
ECB,unemployment,unemployment_rate,Unemployment Rate,random_forest,consumer_inflation_expectation_ma3,0.000197291148040876
ECB,unemployment,unemployment_rate,Unemployment Rate,random_forest,cpi_index_lag6,0.00017725374658641185
ECB,unemployment,unemployment_rate,Unemployment Rate,random_forest,composite_pmi_lag1,0.0001767876403957365
ECB,unemployment,unemployment_rate,Unemployment Rate,random_forest,composite_pmi_lag3,0.0001013987380130366
ECB,unemployment,unemployment_rate,Unemployment Rate,random_forest,gdp_qoq_lag1,5.656872959079603e-05
ECB,unemployment,unemployment_rate,Unemployment Rate,random_forest,gdp_qoq_lag3,4.4247430302633876e-05
ECB,unemployment,unemployment_rate,Unemployment Rate,random_forest,cpi_headline_mom_lag1,2.0611204487531342e-05
ECB,unemployment,unemployment_rate,Unemployment Rate,random_forest,cpi_index_lag3,9.213536248526781e-06
ECB,unemployment,unemployment_rate,Unemployment Rate,random_forest,composite_pmi_ma6,1.6654040290000532e-06
ECB,unemployment,unemployment_rate,Unemployment Rate,random_forest,composite_pmi_ma3,7.28325522340981e-07
ECB,unemployment,unemployment_rate,Unemployment Rate,random_forest,composite_pmi_lag6,6.201328797107463e-07
ECB,unemployment,unemployment_rate,Unemployment Rate,random_forest,construction_output_mom_lag1,0.0
ECB,unemployment,unemployment_rate,Unemployment Rate,random_forest,construction_output_mom_lag3,0.0
ECB,unemployment,unemployment_rate,Unemployment Rate,random_forest,construction_output_mom_lag6,0.0
ECB,unemployment,unemployment_rate,Unemployment Rate,random_forest,construction_output_mom_ma3,0.0
ECB,unemployment,unemployment_rate,Unemployment Rate,random_forest,construction_output_mom_ma6,0.0
ECB,unemployment,unemployment_rate,Unemployment Rate,random_forest,new_car_sales_yoy_lag1,0.0
ECB,unemployment,unemployment_rate,Unemployment Rate,random_forest,new_car_sales_yoy_lag3,0.0
ECB,unemployment,unemployment_rate,Unemployment Rate,random_forest,new_car_sales_yoy_lag6,0.0
ECB,unemployment,unemployment_rate,Unemployment Rate,random_forest,new_car_sales_yoy_ma3,0.0
ECB,unemployment,unemployment_rate,Unemployment Rate,random_forest,new_car_sales_yoy_ma6,0.0
FED,inflation,core_cpi_yoy,Core CPI (YoY),ridge,target_current,0.07503408648185815
FED,inflation,core_cpi_yoy,Core CPI (YoY),ridge,consumer_inflation_expectations_lag1_x_consumer_inflation_expectations_lag2,0.03833218657051479
FED,inflation,core_cpi_yoy,Core CPI (YoY),ridge,core_ppi_mom_ma6,0.031080120861605012
FED,inflation,core_cpi_yoy,Core CPI (YoY),ridge,ppi_yoy_lag1,0.031043052067882118
FED,inflation,core_cpi_yoy,Core CPI (YoY),ridge,import_prices_yoy_lag1,0.02973255853399043
FED,inflation,core_cpi_yoy,Core CPI (YoY),ridge,core_pce_price_index_mom_ma6,0.026412447524794453
FED,inflation,core_cpi_yoy,Core CPI (YoY),ridge,core_pce_price_index_mom_lag6,0.02566527889666579
FED,inflation,core_cpi_yoy,Core CPI (YoY),ridge,umich_inflation_exp_5y_lag1,0.024045987472538825
FED,inflation,core_cpi_yoy,Core CPI (YoY),ridge,ppi_yoy_ma6,0.023240508684805573
FED,inflation,core_cpi_yoy,Core CPI (YoY),ridge,cpi_index_lag3,0.023232554554372543
FED,inflation,core_cpi_yoy,Core CPI (YoY),ridge,ppi_yoy_ma3,0.02316442406196829
FED,inflation,core_cpi_yoy,Core CPI (YoY),ridge,target_lag1,0.02107650244998722
FED,inflation,core_cpi_yoy,Core CPI (YoY),ridge,core_pce_price_index_yoy_lag6,0.02090301604224529
FED,inflation,core_cpi_yoy,Core CPI (YoY),ridge,ppi_yoy_lag3,0.019757454594426873
FED,inflation,core_cpi_yoy,Core CPI (YoY),ridge,cpi_index_ma6,0.019131232902671207
FED,inflation,core_cpi_yoy,Core CPI (YoY),ridge,ppi_mom_lag5,0.018524987611334694
FED,inflation,core_cpi_yoy,Core CPI (YoY),ridge,consumer_inflation_expectations_lag3,0.01816719745381368
FED,inflation,core_cpi_yoy,Core CPI (YoY),ridge,cpi_headline_mom_ma3,0.018096927543545163
FED,inflation,core_cpi_yoy,Core CPI (YoY),ridge,cpi_headline_mom_lag6,0.017521740355675417
FED,inflation,core_cpi_yoy,Core CPI (YoY),ridge,consumer_inflation_expectations_ma6,0.017028938271811615
FED,inflation,core_cpi_yoy,Core CPI (YoY),ridge,core_cpi_mom_lag6,0.01683118156191366
FED,inflation,core_cpi_yoy,Core CPI (YoY),ridge,umich_inflation_exp_5y_lag6,0.016380415348119546
FED,inflation,core_cpi_yoy,Core CPI (YoY),ridge,ppi_mom_lag1,0.016012207447924368
FED,inflation,core_cpi_yoy,Core CPI (YoY),ridge,umich_inflation_exp_5y_ma3,0.01555469576569402
FED,inflation,core_cpi_yoy,Core CPI (YoY),ridge,cpi_headline_mom_lag3,0.014538583115595048
FED,inflation,core_cpi_yoy,Core CPI (YoY),ridge,michigan_inflation_expectations_ma3,0.013835953055332672
FED,inflation,core_cpi_yoy,Core CPI (YoY),ridge,consumer_inflation_expectations_ma3,0.012903866005193778
FED,inflation,core_cpi_yoy,Core CPI (YoY),ridge,core_pce_price_index_yoy_lag3,0.012704632263867676
FED,inflation,core_cpi_yoy,Core CPI (YoY),ridge,ppi_yoy_lag6,0.012693509535769292
FED,inflation,core_cpi_yoy,Core CPI (YoY),ridge,cpi_index_ma3,0.012283568589889366
FED,inflation,core_cpi_yoy,Core CPI (YoY),ridge,cpi_headline_mom_lag1,0.012172754557734939
FED,inflation,core_cpi_yoy,Core CPI (YoY),ridge,michigan_inflation_expectations_lag5,0.01162293695346885
FED,inflation,core_cpi_yoy,Core CPI (YoY),ridge,import_prices_mom_ma6,0.011470237459270421
FED,inflation,core_cpi_yoy,Core CPI (YoY),ridge,import_prices_yoy_ma3,0.01144404036022167
FED,inflation,core_cpi_yoy,Core CPI (YoY),ridge,cpi_headline_mom_ma6,0.010970520654832987
FED,inflation,core_cpi_yoy,Core CPI (YoY),ridge,michigan_inflation_expectations_ma6,0.01095950981976471
FED,inflation,core_cpi_yoy,Core CPI (YoY),ridge,consumer_inflation_expectations_lag2,0.010736379685870589
FED,inflation,core_cpi_yoy,Core CPI (YoY),ridge,import_prices_mom_lag1,0.010622739664523767
FED,inflation,core_cpi_yoy,Core CPI (YoY),ridge,ppi_mom_ma6,0.010569452007008113
FED,inflation,core_cpi_yoy,Core CPI (YoY),ridge,michigan_inflation_expectations_lag3,0.010169580374989723
FED,inflation,core_cpi_yoy,Core CPI (YoY),ridge,cpi_headline_mom_lag5,0.010098844352724224
FED,inflation,core_cpi_yoy,Core CPI (YoY),ridge,consumer_inflation_expectations_lag6,0.0098417634116771
FED,inflation,core_cpi_yoy,Core CPI (YoY),ridge,cpi_index_lag6,0.009430878710172766
FED,inflation,core_cpi_yoy,Core CPI (YoY),ridge,core_ppi_mom_lag3,0.009187776844402848
FED,inflation,core_cpi_yoy,Core CPI (YoY),ridge,import_prices_yoy_lag6,0.009148828981773476
FED,inflation,core_cpi_yoy,Core CPI (YoY),ridge,core_pce_price_index_mom_ma3,0.008953150461380805
FED,inflation,core_cpi_yoy,Core CPI (YoY),ridge,ppi_mom_lag6,0.008892244098846713
FED,inflation,core_cpi_yoy,Core CPI (YoY),ridge,core_pce_price_index_mom_lag1,0.008827800015775584
FED,inflation,core_cpi_yoy,Core CPI (YoY),ridge,umich_inflation_exp_5y_ma6,0.008633137298894677
FED,inflation,core_cpi_yoy,Core CPI (YoY),ridge,target_ma3,0.00860322289302427
FED,inflation,core_cpi_yoy,Core CPI (YoY),ridge,export_prices_mom_ma6,0.008556572233262462
FED,inflation,core_cpi_yoy,Core CPI (YoY),ridge,core_cpi_mom_lag3,0.007816151251993928
FED,inflation,core_cpi_yoy,Core CPI (YoY),ridge,core_pce_price_index_yoy_ma3,0.0077315693915063835
FED,inflation,core_cpi_yoy,Core CPI (YoY),ridge,consumer_inflation_expectations_lag1,0.007719203519289683
FED,inflation,core_cpi_yoy,Core CPI (YoY),ridge,import_prices_mom_lag3,0.006792368462761443
FED,inflation,core_cpi_yoy,Core CPI (YoY),ridge,import_prices_yoy_lag5,0.006699441519443091
FED,inflation,core_cpi_yoy,Core CPI (YoY),ridge,import_prices_mom_lag6,0.0065982825248315355
FED,inflation,core_cpi_yoy,Core CPI (YoY),ridge,import_prices_yoy_ma6,0.006507928945726496
FED,inflation,core_cpi_yoy,Core CPI (YoY),ridge,core_pce_price_index_yoy_lag1,0.006416778320497208
FED,inflation,core_cpi_yoy,Core CPI (YoY),ridge,ppi_mom_lag3,0.0062860604054040346
FED,inflation,core_cpi_yoy,Core CPI (YoY),ridge,export_prices_mom_ma3,0.005983432825691465
FED,inflation,core_cpi_yoy,Core CPI (YoY),ridge,michigan_inflation_expectations_lag6,0.005955960844333869
FED,inflation,core_cpi_yoy,Core CPI (YoY),ridge,core_pce_price_index_mom_lag3,0.0046978159376625675
FED,inflation,core_cpi_yoy,Core CPI (YoY),ridge,core_ppi_mom_lag6,0.004581557134613676
FED,inflation,core_cpi_yoy,Core CPI (YoY),ridge,umich_inflation_exp_5y_lag5,0.004292676287854251
FED,inflation,core_cpi_yoy,Core CPI (YoY),ridge,export_prices_mom_lag3,0.00399941824408982
FED,inflation,core_cpi_yoy,Core CPI (YoY),ridge,import_prices_mom_ma3,0.0039615586044653315
FED,inflation,core_cpi_yoy,Core CPI (YoY),ridge,core_pce_price_index_yoy_ma6,0.0035328385524764873
FED,inflation,core_cpi_yoy,Core CPI (YoY),ridge,core_ppi_mom_lag1,0.0034586137993093975
FED,inflation,core_cpi_yoy,Core CPI (YoY),ridge,cpi_index_lag1,0.0033151694774475543
FED,inflation,core_cpi_yoy,Core CPI (YoY),ridge,core_cpi_mom_ma6,0.0030913985887795143
FED,inflation,core_cpi_yoy,Core CPI (YoY),ridge,import_prices_yoy_lag3,0.0029108486297429776
FED,inflation,core_cpi_yoy,Core CPI (YoY),ridge,ppi_mom_ma3,0.0023768125999180096
FED,inflation,core_cpi_yoy,Core CPI (YoY),ridge,export_prices_mom_lag6,0.0019161703106937785
FED,inflation,core_cpi_yoy,Core CPI (YoY),ridge,core_ppi_mom_lag4,0.0016633393617633712
FED,inflation,core_cpi_yoy,Core CPI (YoY),ridge,core_cpi_mom_lag1,0.0015348037827265155
FED,inflation,core_cpi_yoy,Core CPI (YoY),ridge,michigan_inflation_expectations_lag1,0.0013169070117551515
FED,inflation,core_cpi_yoy,Core CPI (YoY),ridge,umich_inflation_exp_5y_lag3,0.001300839173836014
FED,inflation,core_cpi_yoy,Core CPI (YoY),ridge,export_prices_mom_lag1,0.0007429483412891595
FED,inflation,core_cpi_yoy,Core CPI (YoY),ridge,core_cpi_mom_ma3,0.0005829779187804956
FED,inflation,core_cpi_yoy,Core CPI (YoY),ridge,core_ppi_mom_ma3,0.0003739417658897002
FED,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,target_current,0.4781422266365866
FED,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,consumer_inflation_expectations_lag3,0.07019413014639037
FED,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,michigan_inflation_expectations_ma6,0.06891138466326177
FED,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,ppi_yoy_lag6,0.048063498139767
FED,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,consumer_inflation_expectations_lag1,0.045214625618904075
FED,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,consumer_inflation_expectations_ma6,0.045088668771550926
FED,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,consumer_inflation_expectations_lag1_x_consumer_inflation_expectations_lag2,0.0410885949896692
FED,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,consumer_inflation_expectations_lag2,0.040914222767360696
FED,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,consumer_inflation_expectations_ma3,0.034142295699753966
FED,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,target_lag1,0.027575124672907337
FED,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,michigan_inflation_expectations_lag1,0.013302714415350842
FED,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,ppi_yoy_ma6,0.011470887377941854
FED,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,core_pce_price_index_yoy_lag1,0.010386030823710304
FED,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,umich_inflation_exp_5y_ma3,0.007744924545272729
FED,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,import_prices_yoy_lag5,0.007636921879508127
FED,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,core_cpi_mom_ma6,0.007015410380025614
FED,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,core_pce_price_index_yoy_ma3,0.005711064133155113
FED,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,core_pce_price_index_yoy_ma6,0.00400394397807326
FED,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,cpi_index_lag1,0.003751982510469062
FED,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,ppi_yoy_lag3,0.0022054374900760277
FED,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,michigan_inflation_expectations_lag3,0.0019459776144754896
FED,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,michigan_inflation_expectations_ma3,0.001772373501818639
FED,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,michigan_inflation_expectations_lag5,0.001581826606999907
FED,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,core_cpi_mom_lag6,0.001345166953066877
FED,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,michigan_inflation_expectations_lag6,0.0013289647098127055
FED,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,umich_inflation_exp_5y_ma6,0.0013097783602056914
FED,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,cpi_headline_mom_ma6,0.001148984711080952
FED,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,import_prices_yoy_lag6,0.0011270610011913202
FED,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,umich_inflation_exp_5y_lag5,0.0011019891234524109
FED,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,umich_inflation_exp_5y_lag6,0.0010447838146885912
FED,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,ppi_yoy_ma3,0.0010285744386603567
FED,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,target_ma3,0.00090304205002695
FED,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,ppi_mom_lag6,0.0008977274785998725
FED,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,core_ppi_mom_lag6,0.0008118358834650094
FED,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,core_ppi_mom_lag1,0.0007163927783224551
FED,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,core_cpi_mom_lag1,0.0005499892212483083
FED,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,cpi_headline_mom_lag3,0.0005287931362441968
FED,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,consumer_inflation_expectations_lag6,0.000508825147569071
FED,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,core_pce_price_index_yoy_lag3,0.0005002610671955619
FED,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,export_prices_mom_lag3,0.0004885460405421598
FED,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,core_cpi_mom_ma3,0.00046409289117887054
FED,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,cpi_headline_mom_lag5,0.0004352107887264954
FED,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,export_prices_mom_ma3,0.00041308272960202246
FED,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,core_ppi_mom_ma3,0.00039744805763045255
FED,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,import_prices_yoy_lag3,0.00037026678760624786
FED,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,core_pce_price_index_mom_lag3,0.00035493114414533803
FED,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,core_ppi_mom_lag3,0.00034632587544363775
FED,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,core_cpi_mom_lag3,0.00027855266911042044
FED,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,ppi_mom_lag3,0.00027438657081232834
FED,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,ppi_mom_ma6,0.00027357408756084064
FED,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,core_pce_price_index_yoy_lag6,0.00026243593069879244
FED,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,cpi_index_ma3,0.00025651266949906266
FED,inflation,core_cpi_yoy,Core CPI (YoY),random_forest,core_ppi_mom_ma6,0.0002532381612901165
