central_bank_code,left_indicator_key,left_indicator,left_category,left_importance,right_indicator_key,right_indicator,right_category,right_importance,observations,correlation,abs_correlation
FED,ism_manufacturing_employment,ISM Manufacturing Employment,Growth,2,sp_global_services_pmi,S&P Global Services PMI,Growth,2,21,0.2627265680380531,0.2627265680380531
FED,import_prices_yoy,Import Prices (YoY),Inflation,3,nfp,Non-Farm Payrolls,Labor,1,35,0.26259389990730364,0.26259389990730364
FED,retail_sales_yoy,Retail Sales (YoY),Growth,2,unemployment_rate,Unemployment Rate,Labor,1,35,-0.2624854157092439,0.2624854157092439
FED,consumer_inflation_expectations,Consumer Inflation Expectations,Inflation,2,ny_empire_state_mfg,NY Empire State Manufacturing Index,Growth,2,26,0.2621748120418845,0.2621748120418845
ECB,composite_pmi,Composite PMI,Growth,2,consumer_inflation_expectation,Consumer Inflation Expectation,Inflation,2,18,0.26207589328026676,0.26207589328026676
RBNZ,cpi_headline_qoq,Headline CPI (QoQ),Inflation,1,credit_card_spending_yoy,Credit Card Spending (YoY),Growth,3,21,0.26179428563012175,0.26179428563012175
FED,nfp,Non-Farm Payrolls,Labor,1,pce_price_index_yoy,PCE Price Index (YoY),Inflation,1,34,0.2617486689849883,0.2617486689849883
RBNZ,capacity_utilization,Capacity Utilization,Growth,3,cpi_headline_qoq,Headline CPI (QoQ),Inflation,1,26,0.2615482713774357,0.2615482713774357
RBA,rba_weighted_median_cpi_qoq,RBA Weighted Median CPI (QoQ),Inflation,1,westpac_consumer_confidence_change,Westpac Consumer Confidence Change,Sentiment,2,23,0.26096008079329763,0.26096008079329763
RBA,export_price_index_qoq,Export Price Index (QoQ),Inflation,2,rba_weighted_median_cpi_yoy,RBA Weighted Median CPI (YoY),Inflation,1,24,-0.26092007736830275,0.26092007736830275
RBA,rba_trimmed_mean_cpi_yoy,RBA Trimmed Mean CPI (YoY),Inflation,1,westpac_consumer_confidence_change,Westpac Consumer Confidence Change,Sentiment,2,24,0.2609176981297092,0.2609176981297092
BOC,ppi_mom,PPI (MoM),Inflation,2,retail_sales_mom,Retail Sales (MoM),Growth,1,69,0.2609150108013096,0.2609150108013096
BOC,new_housing_price_index_mom,New Housing Price Index (MoM),Housing,2,services_pmi,Services PMI,Growth,2,23,0.2608714988151529,0.2608714988151529
BOE,consumer_confidence,Consumer Confidence,Sentiment,3,cpi_headline_mom,Headline CPI (MoM),Inflation,2,68,-0.26082687728549353,0.26082687728549353
FED,average_weekly_hours,Average Weekly Hours,Labor,2,challenger_job_cuts,Challenger Job Cuts,Labor,3,35,-0.26077586202438396,0.26077586202438396
BOE,avg_earnings_excl_bonus,Average Earnings (excl. Bonus),Labor,1,hmrc_payrolls_change,HMRC Payrolls Change,Labor,2,38,0.26072278064286797,0.26072278064286797
BOJ,coincident_index,Coincident Index,Growth,2,household_spending_yoy,Household Spending (YoY),Growth,2,76,0.26037893037354026,0.26037893037354026
RBA,consumer_inflation_expectation,Consumer Inflation Expectation,Inflation,2,td_mi_inflation_gauge_mom,TD-MI Inflation Gauge (MoM),Inflation,2,71,0.26012996696085344,0.26012996696085344
BOE,avg_earnings_incl_bonus,Average Earnings (incl. Bonus),Labor,2,cbi_business_optimism,CBI Business Optimism Index,Sentiment,3,24,0.25996931983922267,0.25996931983922267
FED,manufacturing_payrolls,Manufacturing Payrolls,Labor,2,pce_price_index_yoy,PCE Price Index (YoY),Inflation,1,34,0.259835351294859,0.259835351294859
BOJ,composite_pmi,S&P Global Composite PMI,Growth,2,machine_tool_orders_yoy,Machine Tool Orders (YoY),Growth,3,73,0.2590272226698659,0.2590272226698659
FED,core_pce_price_index_yoy,Core PCE Price Index (YoY),Inflation,1,manufacturing_payrolls,Manufacturing Payrolls,Labor,2,34,0.25890601924553774,0.25890601924553774
ECB,construction_output_mom,Construction Output (MoM),Growth,2,cpi_headline_yoy,Headline HICP (YoY),Inflation,1,21,0.25860027440021904,0.25860027440021904
RBA,part_time_employment_change,Part-Time Employment Change,Labor,1,rba_trimmed_mean_cpi_yoy,RBA Trimmed Mean CPI (YoY),Inflation,1,24,0.25855684365697046,0.25855684365697046
BOJ,cpi_headline_mom,Headline CPI (MoM),Inflation,2,eco_watchers_outlook,Eco Watchers Survey Outlook,Sentiment,2,69,0.25844726236287424,0.25844726236287424
BOC,gdp_mom,GDP (MoM),Growth,1,manufacturing_pmi,Manufacturing PMI,Growth,2,45,0.25836820960391277,0.25836820960391277
RBA,employment_change,Employment Change,Labor,1,rba_trimmed_mean_cpi_qoq,RBA Trimmed Mean CPI (QoQ),Inflation,1,24,0.2583362179698493,0.2583362179698493
FED,average_weekly_hours,Average Weekly Hours,Labor,2,nfp,Non-Farm Payrolls,Labor,1,37,0.25817614049945464,0.25817614049945464
BOC,manufacturing_sales_mom,Manufacturing Sales (MoM),Growth,2,retail_sales_yoy,Retail Sales (YoY),Growth,2,72,0.2581276481278309,0.2581276481278309
BOC,composite_pmi,Composite PMI,Growth,2,raw_materials_prices_yoy,Raw Materials Prices (YoY),Inflation,3,29,0.2580982435647838,0.2580982435647838
BOE,employment_change,Employment Change,Labor,2,services_pmi,Services PMI,Growth,1,27,-0.258027542052368,0.258027542052368
RBA,ai_group_construction_index,Ai Group Construction Index,Growth,3,thomson_reuters_ipsos_pcsi,Thomson Reuters IPSOS PCSI,Sentiment,3,19,0.2579195839743814,0.2579195839743814
BOE,cbi_business_optimism,CBI Business Optimism Index,Sentiment,3,public_sector_net_borrowing,Public Sector Net Borrowing,Growth,3,22,0.25757928783606654,0.25757928783606654
BOC,retail_sales_mom,Retail Sales (MoM),Growth,1,services_pmi,Services PMI,Growth,2,28,-0.25711461128570795,0.25711461128570795
BOJ,cpi_headline_mom,Headline CPI (MoM),Inflation,2,tankan_small_manufacturers_index,Tankan Small Manufacturers Index,Sentiment,2,22,0.25706308685960294,0.25706308685960294
RBA,full_time_employment_change,Full-Time Employment Change,Labor,1,producer_price_index_qoq,Producer Price Index (QoQ),Inflation,2,24,0.2568929414555463,0.2568929414555463
RBA,exports_mom,Exports (MoM),Trade,2,private_house_approvals_mom,Private House Approvals (MoM),Housing,2,51,-0.25679672847352936,0.25679672847352936
FED,ppi_mom,PPI (MoM),Inflation,2,unemployment_rate,Unemployment Rate,Labor,1,34,-0.25678670628804956,0.25678670628804956
RBA,rba_weighted_median_cpi_yoy,RBA Weighted Median CPI (YoY),Inflation,1,retail_sales_mom,Retail Sales (MoM),Growth,1,20,0.25673255424809044,0.25673255424809044
FED,ism_manufacturing_employment,ISM Manufacturing Employment,Growth,2,michigan_inflation_expectations,Michigan Inflation Expectations,Inflation,2,33,0.2566150349228409,0.2566150349228409
RBA,westpac_consumer_confidence_change,Westpac Consumer Confidence Change,Sentiment,2,westpac_consumer_confidence_index,Westpac Consumer Confidence Index,Sentiment,2,75,0.2565526977554129,0.2565526977554129
RBA,exports_mom,Exports (MoM),Trade,2,private_sector_credit_mom,Private Sector Credit (MoM),Growth,3,71,0.2562858942606422,0.2562858942606422
ECB,construction_output_mom,Construction Output (MoM),Growth,2,zew_economic_sentiment,ZEW Economic Sentiment Index,Sentiment,2,21,-0.25624377304839274,0.25624377304839274
RBA,ai_group_industry_index,Ai Group Industry Index,Growth,3,balance_of_trade,Balance of Trade,Trade,2,35,0.2559995189124259,0.2559995189124259
BOJ,eco_watchers_outlook,Eco Watchers Survey Outlook,Sentiment,2,machinery_orders_yoy,Machinery Orders (YoY),Growth,2,75,0.2556012030232277,0.2556012030232277
RBA,imports_mom,Imports (MoM),Trade,2,leading_index_mom,Leading Index (MoM),Growth,3,61,0.2555794839976389,0.2555794839976389
BOE,avg_earnings_excl_bonus,Average Earnings (excl. Bonus),Labor,1,house_price_index_mom,House Price Index (MoM),Housing,3,66,-0.25542836701397686,0.25542836701397686
RBA,ai_group_industry_index,Ai Group Industry Index,Growth,3,services_pmi,Services PMI,Growth,2,36,0.2553258899433953,0.2553258899433953
BOE,core_cpi_yoy,Core CPI (YoY),Inflation,1,gdp_yoy,GDP (YoY),Growth,1,72,0.25513882785073166,0.25513882785073166
RBA,nab_business_confidence,NAB Business Confidence,Sentiment,2,part_time_employment_change,Part-Time Employment Change,Labor,1,72,0.2549594563783993,0.2549594563783993
BOE,core_rpi_yoy,Core RPI (YoY),Inflation,3,house_price_index_yoy,House Price Index (YoY),Housing,3,21,-0.25475200096078543,0.25475200096078543
RBNZ,capacity_utilization,Capacity Utilization,Growth,3,employment_change_qoq,Employment Change (QoQ),Labor,1,22,0.25444957936586654,0.25444957936586654
BOE,manufacturing_pmi,Manufacturing PMI,Growth,2,services_pmi,Services PMI,Growth,1,29,0.2543067521626253,0.2543067521626253
BOE,cpi_headline_yoy,Headline CPI (YoY),Inflation,1,gdp_yoy,GDP (YoY),Growth,1,72,0.25424498576751836,0.25424498576751836
FED,consumer_inflation_expectations,Consumer Inflation Expectations,Inflation,2,retail_sales_yoy,Retail Sales (YoY),Growth,2,36,0.2539890172472657,0.2539890172472657
RBA,consumer_inflation_expectation,Consumer Inflation Expectation,Inflation,2,manufacturing_pmi,Manufacturing PMI,Growth,2,56,0.25386396088318774,0.25386396088318774
FED,core_pce_price_index_yoy,Core PCE Price Index (YoY),Inflation,1,private_nonfarm_payrolls,Private Nonfarm Payrolls,Labor,2,34,0.25368709555534535,0.25368709555534535
FED,new_home_sales,New Home Sales,Housing,2,participation_rate,Labor Force Participation Rate,Labor,2,33,-0.2536521620992444,0.2536521620992444
BOE,avg_earnings_incl_bonus,Average Earnings (incl. Bonus),Labor,2,public_sector_net_borrowing,Public Sector Net Borrowing,Growth,3,69,0.25355333503174204,0.25355333503174204
BOE,consumer_confidence,Consumer Confidence,Sentiment,3,employment_change,Employment Change,Labor,2,73,0.25337517015003,0.25337517015003
FED,ny_empire_state_mfg,NY Empire State Manufacturing Index,Growth,2,retail_sales_mom,Retail Sales (MoM),Growth,1,24,0.25327150486388367,0.25327150486388367
FED,import_prices_yoy,Import Prices (YoY),Inflation,3,private_nonfarm_payrolls,Private Nonfarm Payrolls,Labor,2,35,0.25286116118222995,0.25286116118222995
BOJ,cpi_ex_food_energy_yoy,CPI Ex Food and Energy (YoY),Inflation,1,manufacturing_pmi,S&P Global Manufacturing PMI,Growth,2,75,-0.25254960901763973,0.25254960901763973
RBNZ,business_confidence,Business Confidence,Growth,3,labour_cost_index_yoy,Labour Cost Index (YoY),Labor,2,25,-0.25143783015718424,0.25143783015718424
FED,adp_employment_change,ADP Employment Change,Labor,2,average_weekly_hours,Average Weekly Hours,Labor,2,34,0.2512324902062763,0.2512324902062763
FED,consumer_inflation_expectations,Consumer Inflation Expectations,Inflation,2,government_payrolls,Government Payrolls,Labor,2,36,0.25109203820733217,0.25109203820733217
BOE,claimant_count_change,Claimant Count Change,Labor,2,retail_sales_ex_fuel_mom,Retail Sales Ex Fuel (MoM),Growth,2,75,-0.2506264298950339,0.2506264298950339
BOE,industrial_production_yoy,Industrial Production (YoY),Growth,2,ppi_core_output_mom,PPI Core Output (MoM),Inflation,3,54,0.2504083014964885,0.2504083014964885
FED,manufacturing_payrolls,Manufacturing Payrolls,Labor,2,ppi_yoy,PPI (YoY),Inflation,2,35,0.2503980959892628,0.2503980959892628
BOC,raw_materials_prices_yoy,Raw Materials Prices (YoY),Inflation,3,unemployment_rate,Unemployment Rate,Labor,1,75,-0.2500057627530601,0.2500057627530601
RBA,full_time_employment_change,Full-Time Employment Change,Labor,1,retail_sales_mom,Retail Sales (MoM),Growth,1,65,0.249587547774209,0.249587547774209
ECB,construction_output_mom,Construction Output (MoM),Growth,2,unemployment_rate,Unemployment Rate,Labor,1,21,0.24948783448190834,0.24948783448190834
BOC,retail_sales_yoy,Retail Sales (YoY),Growth,2,unemployment_rate,Unemployment Rate,Labor,1,73,-0.24945526042373392,0.24945526042373392
FED,ism_manufacturing_employment,ISM Manufacturing Employment,Growth,2,retail_sales_mom,Retail Sales (MoM),Growth,1,29,0.24943138713949028,0.24943138713949028
RBA,full_time_employment_change,Full-Time Employment Change,Labor,1,part_time_employment_change,Part-Time Employment Change,Labor,1,76,0.24935935048238667,0.24935935048238667
ECB,cpi_index,Consumer Price Index,Inflation,2,zew_economic_sentiment,ZEW Economic Sentiment Index,Sentiment,2,50,0.2491106515755425,0.2491106515755425
BOE,cbi_business_optimism,CBI Business Optimism Index,Sentiment,3,retail_price_index_mom,Retail Price Index (MoM),Inflation,3,21,-0.24890121529759154,0.24890121529759154
BOJ,cpi_ex_food_energy_yoy,CPI Ex Food and Energy (YoY),Inflation,1,tankan_large_manufacturers_index,Tankan Large Manufacturers Index,Sentiment,2,25,0.24889249385242773,0.24889249385242773
RBA,ai_group_construction_index,Ai Group Construction Index,Growth,3,producer_price_index_yoy,Producer Price Index (YoY),Inflation,2,23,-0.24881493651625716,0.24881493651625716
BOE,claimant_count_change,Claimant Count Change,Labor,2,cpi_headline_mom,Headline CPI (MoM),Inflation,2,68,-0.24872004103095188,0.24872004103095188
BOJ,eco_watchers_current,Eco Watchers Survey Current,Sentiment,2,household_spending_mom,Household Spending (MoM),Growth,2,75,0.24866222580035394,0.24866222580035394
FED,core_pce_price_index_yoy,Core PCE Price Index (YoY),Inflation,1,retail_sales_yoy,Retail Sales (YoY),Growth,2,39,0.248249005588199,0.248249005588199
BOE,avg_earnings_excl_bonus,Average Earnings (excl. Bonus),Labor,1,employment_change,Employment Change,Labor,2,73,0.24812035447496253,0.24812035447496253
BOC,manufacturing_sales_mom,Manufacturing Sales (MoM),Growth,2,new_motor_vehicle_sales,New Motor Vehicle Sales,Growth,3,74,0.2480866893664704,0.2480866893664704
FED,core_pce_price_index_yoy,Core PCE Price Index (YoY),Inflation,1,cpi_index,CPI Index,Inflation,2,26,-0.24807762012263682,0.24807762012263682
RBA,cpi_headline_qoq,Headline CPI (QoQ),Inflation,1,westpac_consumer_confidence_change,Westpac Consumer Confidence Change,Sentiment,2,25,0.247987776580287,0.247987776580287
BOE,industrial_production_yoy,Industrial Production (YoY),Growth,2,nationwide_hpi_yoy,Nationwide House Prices (YoY),Housing,3,74,0.2477074487348425,0.2477074487348425
FED,nfib_business_optimism,NFIB Business Optimism Index,Sentiment,3,sp_global_services_pmi,S&P Global Services PMI,Growth,2,22,0.24734327447720272,0.24734327447720272
RBA,current_account,Current Account,Trade,2,employment_change,Employment Change,Labor,1,24,-0.24728963546720212,0.24728963546720212
BOC,composite_pmi,Composite PMI,Growth,2,retail_sales_mom,Retail Sales (MoM),Growth,1,27,-0.24717835981783598,0.24717835981783598
BOE,gdp_mom,GDP (MoM),Growth,1,gdp_yoy,GDP (YoY),Growth,1,66,0.24686305690996924,0.24686305690996924
BOJ,coincident_indicator_mom,Coincident Indicator (MoM),Growth,2,imports_yoy,Imports (YoY),Growth,2,22,0.24659893441927974,0.24659893441927974
BOE,industrial_production_yoy,Industrial Production (YoY),Growth,2,public_sector_net_borrowing,Public Sector Net Borrowing,Growth,3,70,0.2465570038048251,0.2465570038048251
FED,export_prices_yoy,Export Prices (YoY),Inflation,3,unemployment_rate,Unemployment Rate,Labor,1,35,-0.24615712232789289,0.24615712232789289
FED,pce_price_index_yoy,PCE Price Index (YoY),Inflation,1,private_nonfarm_payrolls,Private Nonfarm Payrolls,Labor,2,34,0.24614281843396946,0.24614281843396946
BOJ,composite_pmi,S&P Global Composite PMI,Growth,2,imports_yoy,Imports (YoY),Growth,2,73,0.2450173501950086,0.2450173501950086
RBA,commodity_prices_yoy,Commodity Prices (YoY),Inflation,3,housing_credit_mom,Housing Credit (MoM),Growth,3,41,0.2448811240013998,0.2448811240013998
RBNZ,capacity_utilization,Capacity Utilization,Growth,3,credit_card_spending_yoy,Credit Card Spending (YoY),Growth,3,21,0.24485851438800332,0.24485851438800332
RBA,ai_group_services_index,Ai Group Services Index,Growth,3,exports_mom,Exports (MoM),Trade,2,33,0.24463706153861395,0.24463706153861395
BOE,industrial_production_yoy,Industrial Production (YoY),Growth,2,unemployment_rate,Unemployment Rate,Labor,1,76,0.24462847998563922,0.24462847998563922
ECB,construction_output_yoy,Construction Output (YoY),Growth,2,consumer_confidence,Consumer Confidence,Sentiment,2,74,0.2445512891465353,0.2445512891465353
BOE,core_cpi_yoy,Core CPI (YoY),Inflation,1,ppi_core_output_mom,PPI Core Output (MoM),Inflation,3,55,0.24414768334607406,0.24414768334607406
BOJ,consumer_confidence,Consumer Confidence,Sentiment,2,household_spending_yoy,Household Spending (YoY),Growth,2,75,0.24411209725019664,0.24411209725019664
BOJ,composite_pmi,S&P Global Composite PMI,Growth,2,unemployment_rate,Unemployment Rate,Labor,2,72,-0.24402026836667381,0.24402026836667381
BOE,avg_earnings_incl_bonus,Average Earnings (incl. Bonus),Labor,2,core_rpi_mom,Core RPI (MoM),Inflation,3,21,0.24396363601418627,0.24396363601418627
RBNZ,credit_card_spending_yoy,Credit Card Spending (YoY),Growth,3,unemployment_rate,Unemployment Rate,Labor,1,20,-0.24392759300980982,0.24392759300980982
BOJ,current_account,Current Account,Growth,2,tankan_large_manufacturing_outlook,Tankan Large Manufacturing Outlook,Sentiment,2,25,0.24358547462913474,0.24358547462913474
BOC,composite_pmi,Composite PMI,Growth,2,raw_materials_prices_mom,Raw Materials Prices (MoM),Inflation,3,29,0.2435197033560528,0.2435197033560528
BOJ,balance_of_trade,Balance of Trade,Growth,2,tankan_large_non_manufacturing_index,Tankan Large Non-Manufacturing Index,Sentiment,2,25,-0.2432951905984743,0.2432951905984743
BOC,new_motor_vehicle_sales,New Motor Vehicle Sales,Growth,3,retail_sales_mom,Retail Sales (MoM),Growth,1,73,0.24297744348039868,0.24297744348039868
BOE,cpi_headline_yoy,Headline CPI (YoY),Inflation,1,ppi_output_mom,PPI Output (MoM),Inflation,3,58,0.24295997926539734,0.24295997926539734
RBA,rba_trimmed_mean_cpi_yoy,RBA Trimmed Mean CPI (YoY),Inflation,1,retail_sales_mom,Retail Sales (MoM),Growth,1,20,0.2428160862056438,0.2428160862056438
BOC,ppi_yoy,PPI (YoY),Inflation,2,unemployment_rate,Unemployment Rate,Labor,1,75,-0.2426760616643651,0.2426760616643651
BOC,cfib_business_barometer,CFIB Business Barometer,Sentiment,2,core_cpi_yoy,Core CPI (YoY),Inflation,1,54,0.24217975362572516,0.24217975362572516
FED,core_cpi_mom,Core CPI (MoM),Inflation,1,retail_sales_mom,Retail Sales (MoM),Growth,1,31,0.24216099605138564,0.24216099605138564
FED,cpi_headline_yoy,Headline CPI (YoY),Inflation,1,manufacturing_payrolls,Manufacturing Payrolls,Labor,2,35,0.24210652509533684,0.24210652509533684
RBA,ai_group_industry_index,Ai Group Industry Index,Growth,3,commodity_prices_yoy,Commodity Prices (YoY),Inflation,3,36,-0.24204623623913313,0.24204623623913313
BOJ,coincident_indicator_mom,Coincident Indicator (MoM),Growth,2,cpi_index,Consumer Price Index,Inflation,2,20,-0.24192420464971665,0.24192420464971665
FED,nfp,Non-Farm Payrolls,Labor,1,ppi_yoy,PPI (YoY),Inflation,2,35,0.24186716814840878,0.24186716814840878
RBA,exports_mom,Exports (MoM),Trade,2,thomson_reuters_ipsos_pcsi,Thomson Reuters IPSOS PCSI,Sentiment,3,19,0.24173997334887157,0.24173997334887157
FED,challenger_job_cuts,Challenger Job Cuts,Labor,3,umich_inflation_exp_5y,UMich 5Y Inflation Expectations,Inflation,2,33,-0.24146143444028043,0.24146143444028043
FED,cpi_headline_yoy,Headline CPI (YoY),Inflation,1,nfp,Non-Farm Payrolls,Labor,1,35,0.24134207454942327,0.24134207454942327
