ranking_id,date,window_months,currency,country_code,overall_stance_score,overall_stance_label,trend_label,confidence,rank_strongest,rank_weakest,percentile_rank,meter_color,processed_at
13911,2025-04-14,1,JPY,JP,-0.087418,neutral,weakening,high,2,3,0.666667,orange,2026-04-25T22:57:22.032529+00:00
13912,2025-04-14,1,CAD,CA,1.202643,bullish,improving,high,1,4,1.000000,green,2026-04-25T22:57:22.032529+00:00
13913,2025-04-14,2,CHF,CH,-1.246545,bearish,weakening,high,4,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
13914,2025-04-14,2,USD,US,-0.458655,mildly_bearish,weakening,medium,3,2,0.333333,red,2026-04-25T22:57:22.032529+00:00
13915,2025-04-14,2,JPY,JP,0.129862,neutral,weakening,high,2,3,0.666667,orange,2026-04-25T22:57:22.032529+00:00
13916,2025-04-14,2,CAD,CA,0.994878,bullish,improving,high,1,4,1.000000,green,2026-04-25T22:57:22.032529+00:00
13917,2025-04-14,3,CHF,CH,-1.253272,bearish,weakening,high,4,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
13918,2025-04-14,3,USD,US,-0.212055,neutral,improving,medium,3,2,0.333333,orange,2026-04-25T22:57:22.032529+00:00
13919,2025-04-14,3,JPY,JP,0.319913,mildly_bullish,improving,high,2,3,0.666667,green,2026-04-25T22:57:22.032529+00:00
13920,2025-04-14,3,CAD,CA,0.589721,mildly_bullish,improving,high,1,4,1.000000,green,2026-04-25T22:57:22.032529+00:00
13921,2025-04-15,1,NZD,NZ,-1.017918,bearish,flat,medium,6,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
13922,2025-04-15,1,USD,US,-0.749871,mildly_bearish,weakening,medium,5,2,0.200000,red,2026-04-25T22:57:22.032529+00:00
13923,2025-04-15,1,JPY,JP,-0.076900,neutral,weakening,high,4,3,0.400000,orange,2026-04-25T22:57:22.032529+00:00
13924,2025-04-15,1,GBP,UK,0.196895,neutral,improving,high,3,4,0.600000,orange,2026-04-25T22:57:22.032529+00:00
13925,2025-04-15,1,EUR,EU,0.244269,neutral,improving,high,2,5,0.800000,orange,2026-04-25T22:57:22.032529+00:00
13926,2025-04-15,1,CAD,CA,1.132735,bullish,improving,high,1,6,1.000000,green,2026-04-25T22:57:22.032529+00:00
13927,2025-04-15,2,NZD,NZ,-1.005717,bearish,improving,medium,6,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
13928,2025-04-15,2,USD,US,-0.490028,mildly_bearish,weakening,medium,5,2,0.200000,red,2026-04-25T22:57:22.032529+00:00
13929,2025-04-15,2,EUR,EU,-0.200305,neutral,weakening,high,4,3,0.400000,orange,2026-04-25T22:57:22.032529+00:00
13930,2025-04-15,2,JPY,JP,0.127577,neutral,weakening,high,3,4,0.600000,orange,2026-04-25T22:57:22.032529+00:00
13931,2025-04-15,2,GBP,UK,0.197785,neutral,improving,high,2,5,0.800000,orange,2026-04-25T22:57:22.032529+00:00
13932,2025-04-15,2,CAD,CA,0.974848,bullish,improving,high,1,6,1.000000,green,2026-04-25T22:57:22.032529+00:00
13933,2025-04-15,3,NZD,NZ,-0.931094,bearish,improving,medium,6,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
13934,2025-04-15,3,USD,US,-0.237680,neutral,improving,medium,5,2,0.200000,orange,2026-04-25T22:57:22.032529+00:00
13935,2025-04-15,3,EUR,EU,-0.094928,neutral,weakening,high,4,3,0.400000,orange,2026-04-25T22:57:22.032529+00:00
13936,2025-04-15,3,GBP,UK,0.139987,neutral,improving,high,3,4,0.600000,orange,2026-04-25T22:57:22.032529+00:00
13937,2025-04-15,3,JPY,JP,0.317557,mildly_bullish,improving,high,2,5,0.800000,green,2026-04-25T22:57:22.032529+00:00
13938,2025-04-15,3,CAD,CA,0.589133,mildly_bullish,improving,high,1,6,1.000000,green,2026-04-25T22:57:22.032529+00:00
13939,2025-04-16,1,USD,US,-0.797456,bearish,weakening,medium,6,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
13940,2025-04-16,1,NZD,NZ,-0.786810,bearish,improving,medium,5,2,0.200000,red,2026-04-25T22:57:22.032529+00:00
13941,2025-04-16,1,AUD,AU,-0.389522,mildly_bearish,flat,medium,4,3,0.400000,red,2026-04-25T22:57:22.032529+00:00
13942,2025-04-16,1,JPY,JP,-0.062608,neutral,weakening,high,3,4,0.600000,orange,2026-04-25T22:57:22.032529+00:00
13943,2025-04-16,1,GBP,UK,0.209105,neutral,improving,high,2,5,0.800000,orange,2026-04-25T22:57:22.032529+00:00
13944,2025-04-16,1,EUR,EU,0.366781,mildly_bullish,improving,high,1,6,1.000000,green,2026-04-25T22:57:22.032529+00:00
13945,2025-04-16,2,NZD,NZ,-0.869807,bearish,improving,medium,6,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
13946,2025-04-16,2,USD,US,-0.523167,mildly_bearish,weakening,medium,5,2,0.200000,red,2026-04-25T22:57:22.032529+00:00
13947,2025-04-16,2,AUD,AU,-0.457073,mildly_bearish,weakening,medium,4,3,0.400000,red,2026-04-25T22:57:22.032529+00:00
13948,2025-04-16,2,EUR,EU,-0.127070,neutral,weakening,high,3,4,0.600000,orange,2026-04-25T22:57:22.032529+00:00
13949,2025-04-16,2,JPY,JP,0.108590,neutral,weakening,high,2,5,0.800000,orange,2026-04-25T22:57:22.032529+00:00
13950,2025-04-16,2,GBP,UK,0.207420,neutral,improving,high,1,6,1.000000,orange,2026-04-25T22:57:22.032529+00:00
13951,2025-04-16,3,NZD,NZ,-0.836883,bearish,improving,medium,6,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
13952,2025-04-16,3,AUD,AU,-0.316272,mildly_bearish,flat,medium,5,2,0.200000,red,2026-04-25T22:57:22.032529+00:00
13953,2025-04-16,3,USD,US,-0.260949,mildly_bearish,improving,medium,4,3,0.400000,red,2026-04-25T22:57:22.032529+00:00
13954,2025-04-16,3,EUR,EU,-0.045768,neutral,weakening,high,3,4,0.600000,orange,2026-04-25T22:57:22.032529+00:00
13955,2025-04-16,3,GBP,UK,0.144825,neutral,improving,high,2,5,0.800000,orange,2026-04-25T22:57:22.032529+00:00
13956,2025-04-16,3,JPY,JP,0.315407,mildly_bullish,improving,high,1,6,1.000000,green,2026-04-25T22:57:22.032529+00:00
13957,2025-04-17,1,CHF,CH,-0.886379,bearish,improving,high,5,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
13958,2025-04-17,1,USD,US,-0.855594,bearish,weakening,medium,4,2,0.250000,red,2026-04-25T22:57:22.032529+00:00
13959,2025-04-17,1,AUD,AU,-0.378509,mildly_bearish,flat,medium,3,3,0.500000,red,2026-04-25T22:57:22.032529+00:00
13960,2025-04-17,1,JPY,JP,-0.036495,neutral,weakening,high,2,4,0.750000,orange,2026-04-25T22:57:22.032529+00:00
13961,2025-04-17,1,CAD,CA,1.040248,bullish,improving,high,1,5,1.000000,green,2026-04-25T22:57:22.032529+00:00
13962,2025-04-17,2,CHF,CH,-1.218918,bearish,weakening,high,5,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
13963,2025-04-17,2,USD,US,-0.553358,mildly_bearish,weakening,medium,4,2,0.250000,red,2026-04-25T22:57:22.032529+00:00
13964,2025-04-17,2,AUD,AU,-0.452196,mildly_bearish,weakening,medium,3,3,0.500000,red,2026-04-25T22:57:22.032529+00:00
13965,2025-04-17,2,JPY,JP,0.096717,neutral,weakening,high,2,4,0.750000,orange,2026-04-25T22:57:22.032529+00:00
13966,2025-04-17,2,CAD,CA,0.948633,bullish,improving,high,1,5,1.000000,green,2026-04-25T22:57:22.032529+00:00
13967,2025-04-17,3,CHF,CH,-1.246932,bearish,weakening,high,5,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
13968,2025-04-17,3,AUD,AU,-0.312741,mildly_bearish,flat,medium,4,2,0.250000,red,2026-04-25T22:57:22.032529+00:00
13969,2025-04-17,3,USD,US,-0.281761,mildly_bearish,improving,medium,3,3,0.500000,red,2026-04-25T22:57:22.032529+00:00
13970,2025-04-17,3,JPY,JP,0.316001,mildly_bullish,improving,high,2,4,0.750000,green,2026-04-25T22:57:22.032529+00:00
13971,2025-04-17,3,CAD,CA,0.584788,mildly_bullish,improving,high,1,5,1.000000,green,2026-04-25T22:57:22.032529+00:00
13972,2025-04-20,1,CAD,CA,0.888807,bullish,improving,high,1,1,0.000000,green,2026-04-25T22:57:22.032529+00:00
13973,2025-04-20,2,CAD,CA,0.982233,bullish,improving,high,1,1,0.000000,green,2026-04-25T22:57:22.032529+00:00
13974,2025-04-20,3,CAD,CA,0.583924,mildly_bullish,improving,high,1,1,0.000000,green,2026-04-25T22:57:22.032529+00:00
13975,2025-04-21,1,NZD,NZ,-0.325537,mildly_bearish,improving,medium,1,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
13976,2025-04-21,2,NZD,NZ,-0.575224,mildly_bearish,improving,medium,1,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
13977,2025-04-21,3,NZD,NZ,-0.758578,bearish,improving,medium,1,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
13978,2025-04-22,1,USD,US,-0.927159,bearish,weakening,medium,4,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
13979,2025-04-22,1,AUD,AU,-0.356882,mildly_bearish,flat,medium,3,2,0.333333,red,2026-04-25T22:57:22.032529+00:00
13980,2025-04-22,1,EUR,EU,0.562524,mildly_bullish,improving,high,2,3,0.666667,green,2026-04-25T22:57:22.032529+00:00
13981,2025-04-22,1,CAD,CA,0.799274,bullish,improving,high,1,4,1.000000,green,2026-04-25T22:57:22.032529+00:00
13982,2025-04-22,2,USD,US,-0.657390,mildly_bearish,weakening,medium,4,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
13983,2025-04-22,2,AUD,AU,-0.436431,mildly_bearish,weakening,medium,3,2,0.333333,red,2026-04-25T22:57:22.032529+00:00
13984,2025-04-22,2,EUR,EU,0.117777,neutral,weakening,high,2,3,0.666667,orange,2026-04-25T22:57:22.032529+00:00
13985,2025-04-22,2,CAD,CA,0.986284,bullish,improving,high,1,4,1.000000,green,2026-04-25T22:57:22.032529+00:00
13986,2025-04-22,3,AUD,AU,-0.310405,mildly_bearish,flat,medium,4,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
13987,2025-04-22,3,USD,US,-0.301546,mildly_bearish,improving,medium,3,2,0.333333,red,2026-04-25T22:57:22.032529+00:00
13988,2025-04-22,3,EUR,EU,-0.078868,neutral,weakening,high,2,3,0.666667,orange,2026-04-25T22:57:22.032529+00:00
13989,2025-04-22,3,CAD,CA,0.594593,mildly_bullish,improving,high,1,4,1.000000,green,2026-04-25T22:57:22.032529+00:00
13990,2025-04-23,1,USD,US,-0.959368,bearish,weakening,medium,6,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
13991,2025-04-23,1,NZD,NZ,-0.172199,neutral,improving,medium,5,2,0.200000,orange,2026-04-25T22:57:22.032529+00:00
13992,2025-04-23,1,JPY,JP,0.027234,neutral,weakening,high,4,3,0.400000,orange,2026-04-25T22:57:22.032529+00:00
13993,2025-04-23,1,GBP,UK,0.486778,mildly_bullish,improving,high,3,4,0.600000,green,2026-04-25T22:57:22.032529+00:00
13994,2025-04-23,1,EUR,EU,0.675154,mildly_bullish,improving,high,2,5,0.800000,green,2026-04-25T22:57:22.032529+00:00
13995,2025-04-23,1,CAD,CA,0.758013,bullish,improving,high,1,6,1.000000,green,2026-04-25T22:57:22.032529+00:00
13996,2025-04-23,2,USD,US,-0.685299,mildly_bearish,weakening,medium,6,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
13997,2025-04-23,2,NZD,NZ,-0.464401,mildly_bearish,improving,medium,5,2,0.200000,red,2026-04-25T22:57:22.032529+00:00
13998,2025-04-23,2,JPY,JP,0.012916,neutral,weakening,high,4,3,0.400000,orange,2026-04-25T22:57:22.032529+00:00
13999,2025-04-23,2,GBP,UK,0.185297,neutral,improving,high,3,4,0.600000,orange,2026-04-25T22:57:22.032529+00:00
14000,2025-04-23,2,EUR,EU,0.188217,neutral,flat,high,2,5,0.800000,orange,2026-04-25T22:57:22.032529+00:00
14001,2025-04-23,2,CAD,CA,0.963352,bullish,improving,high,1,6,1.000000,green,2026-04-25T22:57:22.032529+00:00
14002,2025-04-23,3,NZD,NZ,-0.679676,mildly_bearish,improving,medium,6,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
14003,2025-04-23,3,USD,US,-0.322008,mildly_bearish,improving,medium,5,2,0.200000,red,2026-04-25T22:57:22.032529+00:00
14004,2025-04-23,3,EUR,EU,-0.057256,neutral,weakening,high,4,3,0.400000,orange,2026-04-25T22:57:22.032529+00:00
14005,2025-04-23,3,GBP,UK,0.169115,neutral,improving,high,3,4,0.600000,orange,2026-04-25T22:57:22.032529+00:00
14006,2025-04-23,3,JPY,JP,0.298764,mildly_bullish,flat,high,2,5,0.800000,green,2026-04-25T22:57:22.032529+00:00
14007,2025-04-23,3,CAD,CA,0.602252,mildly_bullish,improving,high,1,6,1.000000,green,2026-04-25T22:57:22.032529+00:00
14008,2025-04-24,1,USD,US,-1.019477,bearish,weakening,medium,3,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
14009,2025-04-24,1,JPY,JP,0.077349,neutral,flat,high,2,2,0.500000,orange,2026-04-25T22:57:22.032529+00:00
14010,2025-04-24,1,GBP,UK,0.562354,mildly_bullish,improving,high,1,3,1.000000,green,2026-04-25T22:57:22.032529+00:00
14011,2025-04-24,2,USD,US,-0.713357,mildly_bearish,weakening,medium,3,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
14012,2025-04-24,2,JPY,JP,0.022079,neutral,weakening,high,2,2,0.500000,orange,2026-04-25T22:57:22.032529+00:00
14013,2025-04-24,2,GBP,UK,0.195148,neutral,improving,high,1,3,1.000000,orange,2026-04-25T22:57:22.032529+00:00
14014,2025-04-24,3,USD,US,-0.340408,mildly_bearish,improving,medium,3,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
14015,2025-04-24,3,GBP,UK,0.188735,neutral,improving,high,2,2,0.500000,orange,2026-04-25T22:57:22.032529+00:00
14016,2025-04-24,3,JPY,JP,0.293686,mildly_bullish,flat,high,1,3,1.000000,green,2026-04-25T22:57:22.032529+00:00
14017,2025-04-25,1,USD,US,-1.074925,bearish,weakening,medium,3,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
14018,2025-04-25,1,GBP,UK,0.549005,mildly_bullish,improving,high,2,2,0.500000,green,2026-04-25T22:57:22.032529+00:00
14019,2025-04-25,1,CAD,CA,0.674705,mildly_bullish,flat,high,1,3,1.000000,green,2026-04-25T22:57:22.032529+00:00
14020,2025-04-25,2,USD,US,-0.753625,bearish,weakening,medium,3,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
14021,2025-04-25,2,GBP,UK,0.203081,neutral,improving,high,2,2,0.500000,orange,2026-04-25T22:57:22.032529+00:00
14022,2025-04-25,2,CAD,CA,0.965251,bullish,improving,high,1,3,1.000000,green,2026-04-25T22:57:22.032529+00:00
14023,2025-04-25,3,USD,US,-0.357254,mildly_bearish,improving,medium,3,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
14024,2025-04-25,3,GBP,UK,0.195766,neutral,improving,high,2,2,0.500000,orange,2026-04-25T22:57:22.032529+00:00
14025,2025-04-25,3,CAD,CA,0.606733,mildly_bullish,improving,high,1,3,1.000000,green,2026-04-25T22:57:22.032529+00:00
14026,2025-04-28,1,CAD,CA,0.532220,mildly_bullish,weakening,high,1,1,0.000000,green,2026-04-25T22:57:22.032529+00:00
14027,2025-04-28,2,CAD,CA,0.956332,bullish,improving,high,1,1,0.000000,green,2026-04-25T22:57:22.032529+00:00
14028,2025-04-28,3,CAD,CA,0.613591,mildly_bullish,improving,high,1,1,0.000000,green,2026-04-25T22:57:22.032529+00:00
14029,2025-04-29,1,USD,US,-1.178939,bearish,weakening,medium,3,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
14030,2025-04-29,1,JPY,JP,0.186645,neutral,improving,high,2,2,0.500000,orange,2026-04-25T22:57:22.032529+00:00
14031,2025-04-29,1,EUR,EU,0.918591,bullish,improving,high,1,3,1.000000,green,2026-04-25T22:57:22.032529+00:00
14032,2025-04-29,2,USD,US,-0.820893,bearish,weakening,medium,3,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
14033,2025-04-29,2,JPY,JP,-0.012985,neutral,weakening,high,2,2,0.500000,orange,2026-04-25T22:57:22.032529+00:00
14034,2025-04-29,2,EUR,EU,0.440705,mildly_bullish,improving,high,1,3,1.000000,green,2026-04-25T22:57:22.032529+00:00
14035,2025-04-29,3,USD,US,-0.373226,mildly_bearish,improving,medium,3,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
14036,2025-04-29,3,EUR,EU,-0.021618,neutral,weakening,high,2,2,0.500000,orange,2026-04-25T22:57:22.032529+00:00
14037,2025-04-29,3,JPY,JP,0.282243,mildly_bullish,flat,high,1,3,1.000000,green,2026-04-25T22:57:22.032529+00:00
14038,2025-04-30,1,USD,US,-1.197684,bearish,weakening,medium,8,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
14039,2025-04-30,1,CHF,CH,-0.846378,bearish,improving,high,7,2,0.142857,red,2026-04-25T22:57:22.032529+00:00
14040,2025-04-30,1,AUD,AU,-0.425657,mildly_bearish,flat,medium,6,3,0.285714,red,2026-04-25T22:57:22.032529+00:00
14041,2025-04-30,1,NZD,NZ,-0.072056,neutral,improving,medium,5,4,0.428571,orange,2026-04-25T22:57:22.032529+00:00
14042,2025-04-30,1,JPY,JP,0.244579,neutral,improving,high,4,5,0.571429,orange,2026-04-25T22:57:22.032529+00:00
14043,2025-04-30,1,CAD,CA,0.451357,mildly_bullish,weakening,high,3,6,0.714286,green,2026-04-25T22:57:22.032529+00:00
14044,2025-04-30,1,GBP,UK,0.539492,mildly_bullish,improving,high,2,7,0.857143,green,2026-04-25T22:57:22.032529+00:00
14045,2025-04-30,1,EUR,EU,1.003141,bullish,improving,high,1,8,1.000000,green,2026-04-25T22:57:22.032529+00:00
14046,2025-04-30,2,CHF,CH,-1.054104,bearish,flat,high,8,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
14047,2025-04-30,2,USD,US,-0.842169,bearish,weakening,medium,7,2,0.142857,red,2026-04-25T22:57:22.032529+00:00
14048,2025-04-30,2,AUD,AU,-0.385631,mildly_bearish,weakening,medium,6,3,0.285714,red,2026-04-25T22:57:22.032529+00:00
14049,2025-04-30,2,NZD,NZ,-0.287273,mildly_bearish,improving,medium,5,4,0.428571,red,2026-04-25T22:57:22.032529+00:00
14050,2025-04-30,2,JPY,JP,-0.000675,neutral,weakening,high,4,5,0.571429,orange,2026-04-25T22:57:22.032529+00:00
14051,2025-04-30,2,GBP,UK,0.211702,neutral,improving,high,3,6,0.714286,orange,2026-04-25T22:57:22.032529+00:00
14052,2025-04-30,2,EUR,EU,0.508294,mildly_bullish,improving,high,2,7,0.857143,green,2026-04-25T22:57:22.032529+00:00
14053,2025-04-30,2,CAD,CA,0.902708,bullish,improving,high,1,8,1.000000,green,2026-04-25T22:57:22.032529+00:00
14054,2025-04-30,3,CHF,CH,-1.251657,bearish,weakening,high,8,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
14055,2025-04-30,3,NZD,NZ,-0.437052,mildly_bearish,improving,medium,7,2,0.142857,red,2026-04-25T22:57:22.032529+00:00
14056,2025-04-30,3,USD,US,-0.388797,mildly_bearish,improving,medium,6,3,0.285714,red,2026-04-25T22:57:22.032529+00:00
14057,2025-04-30,3,AUD,AU,-0.292776,mildly_bearish,improving,medium,5,4,0.428571,red,2026-04-25T22:57:22.032529+00:00
14058,2025-04-30,3,EUR,EU,0.017714,neutral,weakening,high,4,5,0.571429,orange,2026-04-25T22:57:22.032529+00:00
14059,2025-04-30,3,GBP,UK,0.202371,neutral,improving,high,3,6,0.714286,orange,2026-04-25T22:57:22.032529+00:00
14060,2025-04-30,3,JPY,JP,0.274550,mildly_bullish,flat,high,2,7,0.857143,green,2026-04-25T22:57:22.032529+00:00
14061,2025-04-30,3,CAD,CA,0.598431,mildly_bullish,improving,high,1,8,1.000000,green,2026-04-25T22:57:22.032529+00:00
14062,2025-05-01,1,USD,US,-1.273251,bearish,weakening,medium,6,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
14063,2025-05-01,1,CHF,CH,-0.803539,bearish,improving,high,5,2,0.200000,red,2026-04-25T22:57:22.032529+00:00
14064,2025-05-01,1,AUD,AU,-0.343730,mildly_bearish,improving,medium,4,3,0.400000,red,2026-04-25T22:57:22.032529+00:00
14065,2025-05-01,1,JPY,JP,0.252737,mildly_bullish,improving,high,3,4,0.600000,green,2026-04-25T22:57:22.032529+00:00
14066,2025-05-01,1,CAD,CA,0.313767,mildly_bullish,weakening,high,2,5,0.800000,green,2026-04-25T22:57:22.032529+00:00
14067,2025-05-01,1,GBP,UK,0.493036,mildly_bullish,improving,high,1,6,1.000000,green,2026-04-25T22:57:22.032529+00:00
14068,2025-05-01,2,CHF,CH,-1.037371,bearish,flat,high,6,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
14069,2025-05-01,2,USD,US,-0.870973,bearish,weakening,medium,5,2,0.200000,red,2026-04-25T22:57:22.032529+00:00
14070,2025-05-01,2,AUD,AU,-0.358136,mildly_bearish,weakening,medium,4,3,0.400000,red,2026-04-25T22:57:22.032529+00:00
14071,2025-05-01,2,JPY,JP,-0.001437,neutral,weakening,high,3,4,0.600000,orange,2026-04-25T22:57:22.032529+00:00
14072,2025-05-01,2,GBP,UK,0.217638,neutral,improving,high,2,5,0.800000,orange,2026-04-25T22:57:22.032529+00:00
14073,2025-05-01,2,CAD,CA,0.823513,bullish,improving,high,1,6,1.000000,green,2026-04-25T22:57:22.032529+00:00
14074,2025-05-01,3,CHF,CH,-1.243970,bearish,weakening,high,6,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
14075,2025-05-01,3,USD,US,-0.403816,mildly_bearish,improving,medium,5,2,0.200000,red,2026-04-25T22:57:22.032529+00:00
14076,2025-05-01,3,AUD,AU,-0.289832,mildly_bearish,flat,medium,4,3,0.400000,red,2026-04-25T22:57:22.032529+00:00
14077,2025-05-01,3,GBP,UK,0.219872,neutral,improving,high,3,4,0.600000,orange,2026-04-25T22:57:22.032529+00:00
14078,2025-05-01,3,JPY,JP,0.267924,mildly_bullish,flat,high,2,5,0.800000,green,2026-04-25T22:57:22.032529+00:00
14079,2025-05-01,3,CAD,CA,0.612347,mildly_bullish,improving,high,1,6,1.000000,green,2026-04-25T22:57:22.032529+00:00
14080,2025-05-02,1,USD,US,-1.341111,bearish,weakening,medium,3,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
14081,2025-05-02,1,AUD,AU,-0.287193,mildly_bearish,improving,medium,2,2,0.500000,red,2026-04-25T22:57:22.032529+00:00
14082,2025-05-02,1,EUR,EU,1.288749,bullish,improving,high,1,3,1.000000,green,2026-04-25T22:57:22.032529+00:00
14083,2025-05-02,2,USD,US,-0.890859,bearish,weakening,medium,3,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
14084,2025-05-02,2,AUD,AU,-0.474742,mildly_bearish,weakening,medium,2,2,0.500000,red,2026-04-25T22:57:22.032529+00:00
14085,2025-05-02,2,EUR,EU,0.496623,mildly_bullish,improving,high,1,3,1.000000,green,2026-04-25T22:57:22.032529+00:00
14086,2025-05-02,3,USD,US,-0.421192,mildly_bearish,improving,medium,3,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
14087,2025-05-02,3,AUD,AU,-0.275251,mildly_bearish,flat,medium,2,2,0.500000,red,2026-04-25T22:57:22.032529+00:00
14088,2025-05-02,3,EUR,EU,0.015849,neutral,weakening,high,1,3,1.000000,orange,2026-04-25T22:57:22.032529+00:00
14089,2025-05-04,1,AUD,AU,-0.231522,neutral,improving,medium,1,1,0.000000,orange,2026-04-25T22:57:22.032529+00:00
14090,2025-05-04,2,AUD,AU,-0.451719,mildly_bearish,weakening,medium,1,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
14091,2025-05-04,3,AUD,AU,-0.422878,mildly_bearish,flat,medium,1,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
14092,2025-05-05,1,USD,US,-1.447076,bearish,weakening,medium,3,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
14093,2025-05-05,1,AUD,AU,-0.206683,neutral,improving,medium,2,2,0.500000,orange,2026-04-25T22:57:22.032529+00:00
14094,2025-05-05,1,CAD,CA,0.127948,neutral,weakening,high,1,3,1.000000,orange,2026-04-25T22:57:22.032529+00:00
14095,2025-05-05,2,USD,US,-0.951146,bearish,weakening,medium,3,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
14096,2025-05-05,2,AUD,AU,-0.428205,mildly_bearish,flat,medium,2,2,0.500000,red,2026-04-25T22:57:22.032529+00:00
14097,2025-05-05,2,CAD,CA,0.752131,bullish,improving,high,1,3,1.000000,green,2026-04-25T22:57:22.032529+00:00
14098,2025-05-05,3,USD,US,-0.456657,mildly_bearish,improving,medium,3,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
14099,2025-05-05,3,AUD,AU,-0.414475,mildly_bearish,flat,medium,2,2,0.500000,red,2026-04-25T22:57:22.032529+00:00
14100,2025-05-05,3,CAD,CA,0.661365,mildly_bullish,improving,high,1,3,1.000000,green,2026-04-25T22:57:22.032529+00:00
14101,2025-05-06,1,USD,US,-1.447988,bearish,weakening,medium,6,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
14102,2025-05-06,1,CHF,CH,-0.769791,bearish,improving,high,5,2,0.200000,red,2026-04-25T22:57:22.032529+00:00
14103,2025-05-06,1,AUD,AU,-0.182975,neutral,improving,medium,4,3,0.400000,orange,2026-04-25T22:57:22.032529+00:00
14104,2025-05-06,1,CAD,CA,0.068014,neutral,weakening,high,3,4,0.600000,orange,2026-04-25T22:57:22.032529+00:00
14105,2025-05-06,1,NZD,NZ,0.312637,mildly_bullish,improving,medium,2,5,0.800000,green,2026-04-25T22:57:22.032529+00:00
14106,2025-05-06,1,GBP,UK,0.457135,mildly_bullish,improving,high,1,6,1.000000,green,2026-04-25T22:57:22.032529+00:00
14107,2025-05-06,2,USD,US,-0.990871,bearish,weakening,medium,6,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
14108,2025-05-06,2,CHF,CH,-0.912894,bearish,improving,high,5,2,0.200000,red,2026-04-25T22:57:22.032529+00:00
14109,2025-05-06,2,AUD,AU,-0.405829,mildly_bearish,flat,medium,4,3,0.400000,red,2026-04-25T22:57:22.032529+00:00
14110,2025-05-06,2,NZD,NZ,-0.117867,neutral,improving,medium,3,4,0.600000,orange,2026-04-25T22:57:22.032529+00:00
14111,2025-05-06,2,GBP,UK,0.225332,neutral,improving,high,2,5,0.800000,orange,2026-04-25T22:57:22.032529+00:00
14112,2025-05-06,2,CAD,CA,0.700141,mildly_bullish,improving,high,1,6,1.000000,green,2026-04-25T22:57:22.032529+00:00
14113,2025-05-06,3,CHF,CH,-1.213914,bearish,weakening,high,6,1,0.000000,red,2026-04-25T22:57:22.032529+00:00
14114,2025-05-06,3,USD,US,-0.482544,mildly_bearish,improving,medium,5,2,0.200000,red,2026-04-25T22:57:22.032529+00:00
14115,2025-05-06,3,AUD,AU,-0.404940,mildly_bearish,flat,medium,4,3,0.400000,red,2026-04-25T22:57:22.032529+00:00
14116,2025-05-06,3,NZD,NZ,-0.325600,mildly_bearish,improving,medium,3,4,0.600000,red,2026-04-25T22:57:22.032529+00:00
14117,2025-05-06,3,GBP,UK,0.264926,mildly_bullish,improving,high,2,5,0.800000,green,2026-04-25T22:57:22.032529+00:00
